t = 74.000000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.205736953414219492e+00
2.000000000000000111e-01 8.409599498532424278e+00
3.000000000000000444e-01 1.260971310312090665e+01
4.000000000000000222e-01 1.680420298719283423e+01
5.000000000000000000e-01 2.099119399943732134e+01
6.000000000000000888e-01 2.516881049401483139e+01
7.000000000000000666e-01 2.933517620784053648e+01
8.000000000000000444e-01 3.348841413847674175e+01
9.000000000000000222e-01 3.762664642275475302e+01
1.000000000000000000e+00 4.174799421624607021e+01
1.100000000000000089e+00 4.585057757370175580e+01
1.200000000000000178e+00 4.993251533057798497e+01
1.300000000000000044e+00 5.399192498576464061e+01
1.400000000000000133e+00 5.802692258563278216e+01
1.500000000000000000e+00 6.203562260951512997e+01
1.600000000000000089e+00 6.601613785673295354e+01
1.700000000000000178e+00 6.996657933528037177e+01
1.800000000000000044e+00 7.388505615227657586e+01
1.900000000000000133e+00 7.776967540629320297e+01
2.000000000000000000e+00 8.161854208166381852e+01
2.100000000000000089e+00 8.542975894487956623e+01
2.200000000000000178e+00 8.920142644317299130e+01
2.300000000000000266e+00 9.293164260539057864e+01
2.400000000000000355e+00 9.661850294525152094e+01
2.500000000000000000e+00 1.002601003670880715e+02
2.600000000000000089e+00 1.038545250741607475e+02
2.700000000000000178e+00 1.073998644796387651e+02
2.800000000000000266e+00 1.108942031203336569e+02
2.900000000000000355e+00 1.143356225732711948e+02
3.000000000000000000e+00 1.177222013751835732e+02
3.100000000000000089e+00 1.210520149450019431e+02
3.200000000000000178e+00 1.243231355094249722e+02
3.300000000000000266e+00 1.275336320316381347e+02
3.400000000000000355e+00 1.306815701432527135e+02
3.500000000000000000e+00 1.337650120795327950e+02
3.600000000000000089e+00 1.367820166179731132e+02
3.700000000000000178e+00 1.397306390202892317e+02
3.800000000000000266e+00 1.426089309778775203e+02
3.900000000000000355e+00 1.454149405607977030e+02
4.000000000000000000e+00 1.481467121703292662e+02
4.100000000000000533e+00 1.508022864951479391e+02
4.200000000000000178e+00 1.533797004711661316e+02
4.299999999999999822e+00 1.558769872450766627e+02
4.400000000000000355e+00 1.582921761416355366e+02
4.500000000000000000e+00 1.606232926347164778e+02
4.600000000000000533e+00 1.628683583221657329e+02
4.700000000000000178e+00 1.650253909044817533e+02
4.800000000000000711e+00 1.670924041673411011e+02
4.900000000000000355e+00 1.690674079679874922e+02
5.000000000000000000e+00 1.709484082254979569e+02
5.100000000000000533e+00 1.727334069149352445e+02
5.200000000000000178e+00 1.744204020653925227e+02
5.300000000000000711e+00 1.760073877619322786e+02
5.400000000000000355e+00 1.774923541514175440e+02
5.500000000000000000e+00 1.788732874522296754e+02
5.600000000000000533e+00 1.801481699678630264e+02
5.700000000000000178e+00 1.813149801043835225e+02
5.800000000000000711e+00 1.823716923917334043e+02
5.900000000000000355e+00 1.833162775088614751e+02
6.000000000000000000e+00 1.841467023126538436e+02
6.100000000000000533e+00 1.848609298706371078e+02
6.200000000000000178e+00 1.854569194974208131e+02
6.300000000000000711e+00 1.859326267948445661e+02
6.400000000000000355e+00 1.862860036957888212e+02
6.500000000000000000e+00 1.865149985116068763e+02
6.600000000000000533e+00 1.866175559831314672e+02
6.700000000000000178e+00 1.865916173352049725e+02
6.800000000000000711e+00 1.864351203346800503e+02
6.900000000000000355e+00 1.861459993518331260e+02
7.000000000000000000e+00 1.857221854251299646e+02
7.100000000000000533e+00 1.851616063292802608e+02
7.200000000000000178e+00 1.844621866465130040e+02
7.300000000000000711e+00 1.836218478410030173e+02
7.400000000000000355e+00 1.826385083363750539e+02
7.500000000000000000e+00 1.815100835962088297e+02
7.600000000000000533e+00 1.802344862074656362e+02
7.700000000000000178e+00 1.788096259667544530e+02
7.800000000000000711e+00 1.772334099693516976e+02
7.900000000000000355e+00 1.755037427008878126e+02
8.000000000000000000e+00 1.736185261316092578e+02
8.099999999999999645e+00 1.715756598131233659e+02
8.200000000000001066e+00 1.693730409775305930e+02
8.300000000000000711e+00 1.670085646388461100e+02
8.400000000000000355e+00 1.644801236966105193e+02
8.500000000000000000e+00 1.617856090415880885e+02
8.599999999999999645e+00 1.589229096634474843e+02
8.700000000000001066e+00 1.558899127603189925e+02
8.800000000000000711e+00 1.526845038501203362e+02
8.900000000000000355e+00 1.493045668835402751e+02
9.000000000000000000e+00 1.457479843585698802e+02
9.099999999999999645e+00 1.420126374364676280e+02
9.200000000000001066e+00 1.380964060590433746e+02
9.300000000000000711e+00 1.339971690671468707e+02
9.400000000000000355e+00 1.297128043202419292e+02
9.500000000000000000e+00 1.252411888169502134e+02
9.600000000000001421e+00 1.205801988164443657e+02
9.700000000000001066e+00 1.157277099605712039e+02
9.800000000000000711e+00 1.106815973965837259e+02
9.900000000000000355e+00 1.054397359003619101e+02
1.000000000000000000e+01 1.000000000000000000e+02
