t = 81.000000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.242834764385116308e+00
2.000000000000000111e-01 8.483758510575514222e+00
3.000000000000000444e-01 1.272086013256374848e+01
4.000000000000000222e-01 1.695222834880354768e+01
5.000000000000000000e-01 2.117595161465698084e+01
6.000000000000000888e-01 2.539011803510120657e+01
7.000000000000000666e-01 2.959281527778099985e+01
8.000000000000000444e-01 3.378213048649286776e+01
9.000000000000000222e-01 3.795615019518604782e+01
1.000000000000000000e+00 4.211296024256535020e+01
1.100000000000000089e+00 4.625064568738009996e+01
1.200000000000000178e+00 5.036729072448264333e+01
1.300000000000000044e+00 5.446097860173950522e+01
1.400000000000000133e+00 5.852979153787698863e+01
1.500000000000000000e+00 6.257181064134220350e+01
1.600000000000000089e+00 6.658511583025999414e+01
1.700000000000000178e+00 7.056778575356419481e+01
1.800000000000000044e+00 7.451789771338169999e+01
1.900000000000000133e+00 7.843352758874529229e+01
2.000000000000000000e+00 8.231274976071090066e+01
2.100000000000000089e+00 8.615363703895310721e+01
2.200000000000000178e+00 8.995426058991129992e+01
2.300000000000000266e+00 9.371268986655751121e+01
2.400000000000000355e+00 9.742699253985497876e+01
2.500000000000000000e+00 1.010952344319754417e+02
2.600000000000000089e+00 1.047154794513405847e+02
2.700000000000000178e+00 1.082857895295521331e+02
2.800000000000000266e+00 1.118042245602730986e+02
2.900000000000000355e+00 1.152688423401195479e+02
3.000000000000000000e+00 1.186776985116222818e+02
3.100000000000000089e+00 1.220288465083138760e+02
3.200000000000000178e+00 1.253203375019957093e+02
3.300000000000000266e+00 1.285502203522372611e+02
3.400000000000000355e+00 1.317165415581568197e+02
3.500000000000000000e+00 1.348173452125321603e+02
3.600000000000000089e+00 1.378506729582848891e+02
3.700000000000000178e+00 1.408145639473832773e+02
3.800000000000000266e+00 1.437070548022032028e+02
3.900000000000000355e+00 1.465261795793851149e+02
4.000000000000000000e+00 1.492699697362232314e+02
4.100000000000000533e+00 1.519364540996196240e+02
4.200000000000000178e+00 1.545236588376343434e+02
4.299999999999999822e+00 1.570296074336596632e+02
4.400000000000000355e+00 1.594523206632431709e+02
4.500000000000000000e+00 1.617898165735835221e+02
4.600000000000000533e+00 1.640401104657186124e+02
4.700000000000000178e+00 1.662012148794238158e+02
4.800000000000000711e+00 1.682711395808352108e+02
4.900000000000000355e+00 1.702478915528101027e+02
5.000000000000000000e+00 1.721294749880342465e+02
5.100000000000000533e+00 1.739138912848825100e+02
5.200000000000000178e+00 1.755991390460373793e+02
5.300000000000000711e+00 1.771832140798663602e+02
5.400000000000000355e+00 1.786641094045570526e+02
5.500000000000000000e+00 1.800398152550057773e+02
5.600000000000000533e+00 1.813083190924530754e+02
5.700000000000000178e+00 1.824676056168564173e+02
5.800000000000000711e+00 1.835156567819880422e+02
5.900000000000000355e+00 1.844504518132429212e+02
6.000000000000000000e+00 1.852699672281395067e+02
6.100000000000000533e+00 1.859721768594926061e+02
6.200000000000000178e+00 1.865550518812360394e+02
6.300000000000000711e+00 1.870165608368692176e+02
6.400000000000000355e+00 1.873546696704997601e+02
6.500000000000000000e+00 1.875673417604514270e+02
6.600000000000000533e+00 1.876525379554041422e+02
6.700000000000000178e+00 1.876082166130309474e+02
6.800000000000000711e+00 1.874323336410927823e+02
6.900000000000000355e+00 1.871228425409515523e+02
7.000000000000000000e+00 1.866776944534579741e+02
7.100000000000000533e+00 1.860948382071688627e+02
7.200000000000000178e+00 1.853722203688468539e+02
7.300000000000000711e+00 1.845077852961920257e+02
7.400000000000000355e+00 1.834994751927537493e+02
7.500000000000000000e+00 1.823452301649686262e+02
7.600000000000000533e+00 1.810429882812680376e+02
7.700000000000000178e+00 1.795906856331970687e+02
7.800000000000000711e+00 1.779862563984844996e+02
7.900000000000000355e+00 1.762276329060016735e+02
8.000000000000000000e+00 1.743127457025456977e+02
8.099999999999999645e+00 1.722395236213820908e+02
8.200000000000001066e+00 1.700058938524777830e+02
8.300000000000000711e+00 1.676097820143568811e+02
8.400000000000000355e+00 1.650491122275062423e+02
8.500000000000000000e+00 1.623218071892604542e+02
8.599999999999999645e+00 1.594257882500909886e+02
8.700000000000001066e+00 1.563589754912246121e+02
8.800000000000000711e+00 1.531192878035147089e+02
8.900000000000000355e+00 1.497046429674868477e+02
9.000000000000000000e+00 1.461129577344809718e+02
9.099999999999999645e+00 1.423421479088087835e+02
9.200000000000001066e+00 1.383901284308459481e+02
9.300000000000000711e+00 1.342548134609772603e+02
9.400000000000000355e+00 1.299341164643107049e+02
9.500000000000000000e+00 1.254259502960789234e+02
9.600000000000001421e+00 1.207282272876416584e+02
9.700000000000001066e+00 1.158388593330060843e+02
9.800000000000000711e+00 1.107557579757775557e+02
9.900000000000000355e+00 1.054768344964574425e+02
1.000000000000000000e+01 1.000000000000000000e+02
