t = 39.700000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 3.644684144811275672e+00
2.000000000000000111e-01 7.288046299791238525e+00
3.000000000000000444e-01 1.092876381102352035e+01
4.000000000000000222e-01 1.456551269705715512e+01
5.000000000000000000e-01 1.819696698672757407e+01
6.000000000000000888e-01 2.182179805888197777e+01
7.000000000000000666e-01 2.543867398464132989e+01
8.000000000000000444e-01 2.904625887282906760e+01
9.000000000000000222e-01 3.264321221919374949e+01
1.000000000000000000e+00 3.622818826004971982e+01
1.100000000000000089e+00 3.979983533095597892e+01
1.200000000000000178e+00 4.335679523104900568e+01
1.300000000000000044e+00 4.689770259364057381e+01
1.400000000000000133e+00 5.042118426368590889e+01
1.500000000000000000e+00 5.392585868272158223e+01
1.600000000000000089e+00 5.741033528186636659e+01
1.700000000000000178e+00 6.087321388347058360e+01
1.800000000000000044e+00 6.431308411199275099e+01
1.900000000000000133e+00 6.772852481467319308e+01
2.000000000000000000e+00 7.111810349256664665e+01
2.100000000000000089e+00 7.448037574248630222e+01
2.200000000000000178e+00 7.781388471040175148e+01
2.300000000000000266e+00 8.111716055682421711e+01
2.400000000000000355e+00 8.438871993470047528e+01
2.500000000000000000e+00 8.762706548032674903e+01
2.600000000000000089e+00 9.083068531778165777e+01
2.700000000000000178e+00 9.399805257736544206e+01
2.800000000000000266e+00 9.712762492852056084e+01
2.900000000000000355e+00 1.002178441276943346e+02
3.000000000000000000e+00 1.032671355815925978e+02
3.100000000000000089e+00 1.062739079262576212e+02
3.200000000000000178e+00 1.092365526223907182e+02
3.300000000000000266e+00 1.121534435673242456e+02
3.400000000000000355e+00 1.150229367240324478e+02
3.500000000000000000e+00 1.178433697675554868e+02
3.600000000000000089e+00 1.206130617491940029e+02
3.700000000000000178e+00 1.233303127788163209e+02
3.800000000000000266e+00 1.259934037256030308e+02
3.900000000000000355e+00 1.286005959375357293e+02
4.000000000000000000e+00 1.311501309799206467e+02
4.100000000000000533e+00 1.336402303932185305e+02
4.200000000000000178e+00 1.360690954704354283e+02
4.299999999999999822e+00 1.384349070543091500e+02
4.400000000000000355e+00 1.407358253545083073e+02
4.500000000000000000e+00 1.429699897850410935e+02
4.600000000000000533e+00 1.451355188220524326e+02
4.700000000000000178e+00 1.472305098821675813e+02
4.800000000000000711e+00 1.492530392215212487e+02
4.900000000000000355e+00 1.512011618555906978e+02
5.000000000000000000e+00 1.530729114999317346e+02
5.100000000000000533e+00 1.548663005318950638e+02
5.200000000000000178e+00 1.565793199733810468e+02
5.300000000000000711e+00 1.582099394946698112e+02
5.400000000000000355e+00 1.597561074393422587e+02
5.500000000000000000e+00 1.612157508702875646e+02
5.600000000000000533e+00 1.625867756367713639e+02
5.700000000000000178e+00 1.638670664625177267e+02
5.800000000000000711e+00 1.650544870547369953e+02
5.900000000000000355e+00 1.661468802340107516e+02
6.000000000000000000e+00 1.671420680849239773e+02
6.100000000000000533e+00 1.680378521273131298e+02
6.200000000000000178e+00 1.688320135079787576e+02
6.300000000000000711e+00 1.695223132126893972e+02
6.400000000000000355e+00 1.701064922982835412e+02
6.500000000000000000e+00 1.705822721446556045e+02
6.600000000000000533e+00 1.709473547263905573e+02
6.700000000000000178e+00 1.711994229037937032e+02
6.800000000000000711e+00 1.713361407330388033e+02
6.900000000000000355e+00 1.713551537951411490e+02
7.000000000000000000e+00 1.712540895434403012e+02
7.100000000000000533e+00 1.710305576692585134e+02
7.200000000000000178e+00 1.706821504853826070e+02
7.300000000000000711e+00 1.702064433269965491e+02
7.400000000000000355e+00 1.696009949696755825e+02
7.500000000000000000e+00 1.688633480640330049e+02
7.600000000000000533e+00 1.679910295865942089e+02
7.700000000000000178e+00 1.669815513064548327e+02
7.800000000000000711e+00 1.658324102672630147e+02
7.900000000000000355e+00 1.645410892840494341e+02
8.000000000000000000e+00 1.631050574544131280e+02
8.099999999999999645e+00 1.615217706835554168e+02
8.200000000000001066e+00 1.597886722226394056e+02
8.300000000000000711e+00 1.579031932199385437e+02
8.400000000000000355e+00 1.558627532842228902e+02
8.500000000000000000e+00 1.536647610598200799e+02
8.599999999999999645e+00 1.513066148127739154e+02
8.700000000000001066e+00 1.487857030275120849e+02
8.800000000000000711e+00 1.460994050134232509e+02
8.900000000000000355e+00 1.432450915207319611e+02
9.000000000000000000e+00 1.402201253650517287e+02
9.099999999999999645e+00 1.370218620599847270e+02
9.200000000000001066e+00 1.336476504571294299e+02
9.300000000000000711e+00 1.300948333928488694e+02
9.400000000000000355e+00 1.263607483411441592e+02
9.500000000000000000e+00 1.224427280719733204e+02
9.600000000000001421e+00 1.183381013143463321e+02
9.700000000000001066e+00 1.140441934235252717e+02
9.800000000000000711e+00 1.095583270516507355e+02
9.900000000000000355e+00 1.048778228211154726e+02
1.000000000000000000e+01 1.000000000000000000e+02
