t = 32.200000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 3.338511152217850331e+00
2.000000000000000111e-01 6.675998224183282481e+00
3.000000000000000444e-01 1.001143619429911169e+01
4.000000000000000222e-01 1.334379815912184064e+01
5.000000000000000000e-01 1.667205439454609817e+01
6.000000000000000888e-01 1.999517141951677601e+01
7.000000000000000666e-01 2.331211106310913195e+01
8.000000000000000444e-01 2.662182953581515577e+01
9.000000000000000222e-01 2.992327650587190391e+01
1.000000000000000000e+00 3.321539418146466005e+01
1.100000000000000089e+00 3.649711639963413745e+01
1.200000000000000178e+00 3.976736772271295450e+01
1.300000000000000044e+00 4.302506254311215628e+01
1.400000000000000133e+00 4.626910419727324353e+01
1.500000000000000000e+00 4.949838408959574565e+01
1.600000000000000089e+00 5.271178082714425273e+01
1.700000000000000178e+00 5.590815936593179458e+01
1.800000000000000044e+00 5.908637016956966193e+01
1.900000000000000133e+00 6.224524838106532343e+01
2.000000000000000000e+00 6.538361300854211322e+01
2.100000000000000089e+00 6.850026612564523987e+01
2.200000000000000178e+00 7.159399208738877007e+01
2.300000000000000266e+00 7.466355676218857695e+01
2.400000000000000355e+00 7.770770678081457561e+01
2.500000000000000000e+00 8.072516880298501007e+01
2.600000000000000089e+00 8.371464880231248173e+01
2.700000000000000178e+00 8.667483137029935847e+01
2.800000000000000266e+00 8.960437904006694509e+01
2.900000000000000355e+00 9.250193163048743372e+01
3.000000000000000000e+00 9.536610561137469233e+01
3.100000000000000089e+00 9.819549349037275476e+01
3.200000000000000178e+00 1.009886632221661387e+02
3.300000000000000266e+00 1.037441576406189938e+02
3.400000000000000355e+00 1.064604939144316518e+02
3.500000000000000000e+00 1.091361630268864360e+02
3.600000000000000089e+00 1.117696292802341844e+02
3.700000000000000178e+00 1.143593298252548749e+02
3.800000000000000266e+00 1.169036742165045837e+02
3.900000000000000355e+00 1.194010439937397052e+02
4.000000000000000000e+00 1.218497922899887556e+02
4.100000000000000533e+00 1.242482434667185345e+02
4.200000000000000178e+00 1.265946927765198353e+02
4.299999999999999822e+00 1.288874060537127662e+02
4.400000000000000355e+00 1.311246194332480570e+02
4.500000000000000000e+00 1.333045390982558445e+02
4.600000000000000533e+00 1.354253410565675892e+02
4.700000000000000178e+00 1.374851709465102942e+02
4.800000000000000711e+00 1.394821438722458424e+02
4.900000000000000355e+00 1.414143442689002086e+02
5.000000000000000000e+00 1.432798257976997718e+02
5.100000000000000533e+00 1.450766112713031077e+02
5.200000000000000178e+00 1.468026926094875364e+02
5.300000000000000711e+00 1.484560308253204823e+02
5.400000000000000355e+00 1.500345560419147546e+02
5.500000000000000000e+00 1.515361675398376917e+02
5.600000000000000533e+00 1.529587338352118593e+02
5.700000000000000178e+00 1.543000927885146609e+02
5.800000000000000711e+00 1.555580517440521646e+02
5.900000000000000355e+00 1.567303877000507271e+02
6.000000000000000000e+00 1.578148475092773708e+02
6.100000000000000533e+00 1.588091481100684348e+02
6.200000000000000178e+00 1.597109767876121396e+02
6.300000000000000711e+00 1.605179914652991613e+02
6.400000000000000355e+00 1.612278210259214575e+02
6.500000000000000000e+00 1.618380656624676419e+02
6.600000000000000533e+00 1.623462972582294412e+02
6.700000000000000178e+00 1.627500597959017057e+02
6.800000000000000711e+00 1.630468697953247386e+02
6.900000000000000355e+00 1.632342167794862746e+02
7.000000000000000000e+00 1.633095637683667576e+02
7.100000000000000533e+00 1.632703478001801329e+02
7.200000000000000178e+00 1.631139804795304258e+02
7.300000000000000711e+00 1.628378485519719163e+02
7.400000000000000355e+00 1.624393145044310813e+02
7.500000000000000000e+00 1.619157171909160411e+02
7.600000000000000533e+00 1.612643724829099483e+02
7.700000000000000178e+00 1.604825739438149981e+02
7.800000000000000711e+00 1.595675935267839236e+02
7.900000000000000355e+00 1.585166822952485006e+02
8.000000000000000000e+00 1.573270711654250817e+02
8.099999999999999645e+00 1.559959716700518584e+02
8.200000000000001066e+00 1.545205767425853480e+02
8.300000000000000711e+00 1.528980615210579685e+02
8.400000000000000355e+00 1.511255841707743173e+02
8.500000000000000000e+00 1.492002867250006943e+02
8.599999999999999645e+00 1.471192959427785354e+02
8.700000000000001066e+00 1.448797241829715290e+02
8.800000000000000711e+00 1.424786702936356448e+02
8.900000000000000355e+00 1.399132205157809494e+02
9.000000000000000000e+00 1.371804494005772312e+02
9.099999999999999645e+00 1.342774207390366712e+02
9.200000000000001066e+00 1.312011885031912186e+02
9.300000000000000711e+00 1.279487977977684494e+02
9.400000000000000355e+00 1.245172858213539655e+02
9.500000000000000000e+00 1.209036828360192430e+02
9.600000000000001421e+00 1.171050131443798534e+02
9.700000000000001066e+00 1.131182960730411651e+02
9.800000000000000711e+00 1.089405469613789563e+02
9.900000000000000355e+00 1.045687781545975383e+02
1.000000000000000000e+01 1.000000000000000000e+02
