t = 85.400000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.260395306430255324e+00
2.000000000000000111e-01 8.518862264759672343e+00
3.000000000000000444e-01 1.277347245617630378e+01
4.000000000000000222e-01 1.702229732051575084e+01
5.000000000000000000e-01 2.126340808575934460e+01
6.000000000000000888e-01 2.549487569774136020e+01
7.000000000000000666e-01 2.971477075013466163e+01
8.000000000000000444e-01 3.392116341478394759e+01
9.000000000000000222e-01 3.811212337245516579e+01
1.000000000000000000e+00 4.228571974406961687e+01
1.100000000000000089e+00 4.644002102249052655e+01
1.200000000000000178e+00 5.057309500492940657e+01
1.300000000000000044e+00 5.468300872603889218e+01
1.400000000000000133e+00 5.876782839175821493e+01
1.500000000000000000e+00 6.282561931397628285e+01
1.600000000000000089e+00 6.685444584607724039e+01
1.700000000000000178e+00 7.085237131943179634e+01
1.800000000000000044e+00 7.481745798089724531e+01
1.900000000000000133e+00 7.874776693138770156e+01
2.000000000000000000e+00 8.264135806557503372e+01
2.100000000000000089e+00 8.649629001278046303e+01
2.200000000000000178e+00 9.031062007911459943e+01
2.300000000000000266e+00 9.408240419092349782e+01
2.400000000000000355e+00 9.780969683959628469e+01
2.500000000000000000e+00 1.014905510277888112e+02
2.600000000000000089e+00 1.051230182171164387e+02
2.700000000000000178e+00 1.087051482773675986e+02
2.800000000000000266e+00 1.122349894372884620e+02
2.900000000000000355e+00 1.157105882369868795e+02
3.000000000000000000e+00 1.191299894820028840e+02
3.100000000000000089e+00 1.224912361990907641e+02
3.200000000000000178e+00 1.257923695937565753e+02
3.300000000000000266e+00 1.290314290095932392e+02
3.400000000000000355e+00 1.322064518894528362e+02
3.500000000000000000e+00 1.353154737384949442e+02
3.600000000000000089e+00 1.383565280891466500e+02
3.700000000000000178e+00 1.413276464680097320e+02
3.800000000000000266e+00 1.442268583647475566e+02
3.900000000000000355e+00 1.470521912029818736e+02
4.000000000000000000e+00 1.498016703132284135e+02
4.100000000000000533e+00 1.524733189078982036e+02
4.200000000000000178e+00 1.550651580583892439e+02
4.299999999999999822e+00 1.575752066742911666e+02
4.400000000000000355e+00 1.600014814847230298e+02
4.500000000000000000e+00 1.623419970218231185e+02
4.600000000000000533e+00 1.645947656064069520e+02
4.700000000000000178e+00 1.667577973358074246e+02
4.800000000000000711e+00 1.688291000739093874e+02
4.900000000000000355e+00 1.708066794433881910e+02
5.000000000000000000e+00 1.726885388201602325e+02
5.100000000000000533e+00 1.744726793300506813e+02
5.200000000000000178e+00 1.761570998476817067e+02
5.300000000000000711e+00 1.777397969975823742e+02
5.400000000000000355e+00 1.792187651575193570e+02
5.500000000000000000e+00 1.805919964640445698e+02
5.600000000000000533e+00 1.818574808202548354e+02
5.700000000000000178e+00 1.830132059057557115e+02
5.800000000000000711e+00 1.840571571888195308e+02
5.900000000000000355e+00 1.849873179407260295e+02
6.000000000000000000e+00 1.858016692522708695e+02
6.100000000000000533e+00 1.864981900524260254e+02
6.200000000000000178e+00 1.870748571291340738e+02
6.300000000000000711e+00 1.875296451522149823e+02
6.400000000000000355e+00 1.878605266983635715e+02
6.500000000000000000e+00 1.880654722782123827e+02
6.600000000000000533e+00 1.881424503654337457e+02
6.700000000000000178e+00 1.880894274278521721e+02
6.800000000000000711e+00 1.879043679605359785e+02
6.900000000000000355e+00 1.875852345208362237e+02
7.000000000000000000e+00 1.871299877653377166e+02
7.100000000000000533e+00 1.865365864886858844e+02
7.200000000000000178e+00 1.858029876642513329e+02
7.300000000000000711e+00 1.849271464865917096e+02
7.400000000000000355e+00 1.839070164156692329e+02
7.500000000000000000e+00 1.827405492227797765e+02
7.600000000000000533e+00 1.814256950381489446e+02
7.700000000000000178e+00 1.799604024001473022e+02
7.800000000000000711e+00 1.783426183060769006e+02
7.900000000000000355e+00 1.765702882644787053e+02
8.000000000000000000e+00 1.746413563489089711e+02
8.099999999999999645e+00 1.725537652531322124e+02
8.200000000000001066e+00 1.703054563476756016e+02
8.300000000000000711e+00 1.678943697376896580e+02
8.400000000000000355e+00 1.653184443220570472e+02
8.500000000000000000e+00 1.625756178536926484e+02
8.599999999999999645e+00 1.596638270009741802e+02
8.700000000000001066e+00 1.565810074102431884e+02
8.800000000000000711e+00 1.533250937693149467e+02
8.900000000000000355e+00 1.498940198719337786e+02
9.000000000000000000e+00 1.462857186831112699e+02
9.099999999999999645e+00 1.424981224052823165e+02
9.200000000000001066e+00 1.385291625452135520e+02
9.300000000000000711e+00 1.343767699815986418e+02
9.400000000000000355e+00 1.300388750332727454e+02
9.500000000000000000e+00 1.255134075279804904e+02
9.600000000000001421e+00 1.207982968716278691e+02
9.700000000000001066e+00 1.158914721179510394e+02
9.800000000000000711e+00 1.107908620385318699e+02
9.900000000000000355e+00 1.054943951930927142e+02
1.000000000000000000e+01 1.000000000000000000e+02
