t = 90.300000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.275957332214232132e+00
2.000000000000000111e-01 8.549970958590382253e+00
3.000000000000000444e-01 1.282009711773508798e+01
4.000000000000000222e-01 1.708439193719922500e+01
5.000000000000000000e-01 2.134091137808706407e+01
6.000000000000000888e-01 2.558771117982966103e+01
7.000000000000000666e-01 2.982284680517698305e+01
8.000000000000000444e-01 3.404437338546316028e+01
9.000000000000000222e-01 3.825034566619869736e+01
1.000000000000000000e+00 4.243881795304352522e+01
1.100000000000000089e+00 4.660784405821408427e+01
1.200000000000000178e+00 5.075547724737734256e+01
1.300000000000000044e+00 5.487977018708426868e+01
1.400000000000000133e+00 5.897877489279446905e+01
1.500000000000000000e+00 6.305054267754336905e+01
1.600000000000000089e+00 6.709312410130264936e+01
1.700000000000000178e+00 7.110456892108369686e+01
1.800000000000000044e+00 7.508292604183380092e+01
1.900000000000000133e+00 7.902624346817283651e+01
2.000000000000000000e+00 8.293256825701864443e+01
2.100000000000000089e+00 8.679994647114769180e+01
2.200000000000000178e+00 9.062642313373662262e+01
2.300000000000000266e+00 9.441004218393004521e+01
2.400000000000000355e+00 9.814884643347789961e+01
2.500000000000000000e+00 1.018408775244855775e+02
2.600000000000000089e+00 1.054841758883179637e+02
2.700000000000000178e+00 1.090767807056986811e+02
2.800000000000000266e+00 1.126167298680435209e+02
2.900000000000000355e+00 1.161020599400661268e+02
3.000000000000000000e+00 1.195308061236930257e+02
3.100000000000000089e+00 1.229010022233234736e+02
3.200000000000000178e+00 1.262106806124684084e+02
3.300000000000000266e+00 1.294578722018017629e+02
3.400000000000000355e+00 1.326406064086552590e+02
3.500000000000000000e+00 1.357569111279870526e+02
3.600000000000000089e+00 1.388048127048523668e+02
3.700000000000000178e+00 1.417823359084040078e+02
3.800000000000000266e+00 1.446875039074483027e+02
3.900000000000000355e+00 1.475183382475798624e+02
4.000000000000000000e+00 1.502728588299187322e+02
4.100000000000000533e+00 1.529490838914699111e+02
4.200000000000000178e+00 1.555450299871255311e+02
4.299999999999999822e+00 1.580587119733272061e+02
4.400000000000000355e+00 1.604881429934039829e+02
4.500000000000000000e+00 1.628313344646013832e+02
4.600000000000000533e+00 1.650862960668136736e+02
4.700000000000000178e+00 1.672510357330308750e+02
4.800000000000000711e+00 1.693235596415093767e+02
4.900000000000000355e+00 1.713018722096746842e+02
5.000000000000000000e+00 1.731839760897616429e+02
5.100000000000000533e+00 1.749678721661967984e+02
5.200000000000000178e+00 1.766515595547251962e+02
5.300000000000000711e+00 1.782330356032829002e+02
5.400000000000000355e+00 1.797102958946139779e+02
5.500000000000000000e+00 1.810813342506295669e+02
5.600000000000000533e+00 1.823441427385045017e+02
5.700000000000000178e+00 1.834967116785060171e+02
5.800000000000000711e+00 1.845370296535461989e+02
5.900000000000000355e+00 1.854630835204488903e+02
6.000000000000000000e+00 1.862728584229203364e+02
6.100000000000000533e+00 1.869643378062103238e+02
6.200000000000000178e+00 1.875355034334494633e+02
6.300000000000000711e+00 1.879843354036465257e+02
6.400000000000000355e+00 1.883088121713283272e+02
6.500000000000000000e+00 1.885069105678020946e+02
6.600000000000000533e+00 1.885766058240201062e+02
6.700000000000000178e+00 1.885158715950236399e+02
6.800000000000000711e+00 1.883226799859419884e+02
6.900000000000000355e+00 1.879950015795213858e+02
7.000000000000000000e+00 1.875308054651561065e+02
7.100000000000000533e+00 1.869280592693932022e+02
7.200000000000000178e+00 1.861847291878814303e+02
7.300000000000000711e+00 1.852987800187317191e+02
7.400000000000000355e+00 1.842681751972572783e+02
7.500000000000000000e+00 1.830908768320585125e+02
7.600000000000000533e+00 1.817648457424170942e+02
7.700000000000000178e+00 1.802880414969627623e+02
7.800000000000000711e+00 1.786584224535739907e+02
7.900000000000000355e+00 1.768739458004740754e+02
8.000000000000000000e+00 1.749325675984809152e+02
8.099999999999999645e+00 1.728322428243698994e+02
8.200000000000001066e+00 1.705709254153064194e+02
8.300000000000000711e+00 1.681465683143046022e+02
8.400000000000000355e+00 1.655571235166664792e+02
8.500000000000000000e+00 1.628005421173574803e+02
8.599999999999999645e+00 1.598747743592695940e+02
8.700000000000001066e+00 1.567777696823259248e+02
8.800000000000000711e+00 1.535074767733776753e+02
8.900000000000000355e+00 1.500618436168437597e+02
9.000000000000000000e+00 1.464388175460444472e+02
9.099999999999999645e+00 1.426363452951771080e+02
9.200000000000001066e+00 1.386523730518832451e+02
9.300000000000000711e+00 1.344848465103553394e+02
9.400000000000000355e+00 1.301317109249297914e+02
9.500000000000000000e+00 1.255909111641149565e+02
9.600000000000001421e+00 1.208603917649992212e+02
9.700000000000001066e+00 1.159380969879869099e+02
9.800000000000000711e+00 1.108219708718060872e+02
9.900000000000000355e+00 1.055099572887362882e+02
1.000000000000000000e+01 1.000000000000000000e+02
