t = 4.030000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 7.234135556620102658e-01
2.000000000000000111e-01 1.447621939690512116e+00
3.000000000000000444e-01 2.173418002202236465e+00
4.000000000000000222e-01 2.901590651311363622e+00
5.000000000000000000e-01 3.632922918179770200e+00
6.000000000000000888e-01 4.368190064797604855e+00
7.000000000000000666e-01 5.108157747860714970e+00
8.000000000000000444e-01 5.853580251377421106e+00
9.000000000000000222e-01 6.605198799741166304e+00
1.000000000000000000e+00 7.363739961961202951e+00
1.100000000000000089e+00 8.129914156566295347e+00
1.200000000000000178e+00 8.904414265403694628e+00
1.300000000000000044e+00 9.687914363165656795e+00
1.400000000000000133e+00 1.048106856800783326e+01
1.500000000000000000e+00 1.128451001709756518e+01
1.600000000000000089e+00 1.209884996936491675e+01
1.700000000000000178e+00 1.292467703614406993e+01
1.800000000000000044e+00 1.376255653880606999e+01
1.900000000000000133e+00 1.461302999091213017e+01
2.000000000000000000e+00 1.547661470087568958e+01
2.100000000000000089e+00 1.635380348962450725e+01
2.200000000000000178e+00 1.724506451631254222e+01
2.300000000000000266e+00 1.815084120375516719e+01
2.400000000000000355e+00 1.907155225395692000e+01
2.500000000000000000e+00 2.000759174287399134e+01
2.600000000000000089e+00 2.095932928240637239e+01
2.700000000000000178e+00 2.192711023654813118e+01
2.800000000000000266e+00 2.291125597763768340e+01
2.900000000000000355e+00 2.391206416773999521e+01
3.000000000000000000e+00 2.492980904935703634e+01
3.100000000000000089e+00 2.596474172889524823e+01
3.200000000000000178e+00 2.701709043561598378e+01
3.300000000000000266e+00 2.808706073815046267e+01
3.400000000000000355e+00 2.917483570007075144e+01
3.500000000000000000e+00 3.028057595546951575e+01
3.600000000000000089e+00 3.140441968501024661e+01
3.700000000000000178e+00 3.254648247246699100e+01
3.800000000000000266e+00 3.370685702137912898e+01
3.900000000000000355e+00 3.488561271110654616e+01
4.000000000000000000e+00 3.608279497129107938e+01
4.100000000000000533e+00 3.729842445352028335e+01
4.200000000000000178e+00 3.853249597886353683e+01
4.299999999999999822e+00 3.978497723992301616e+01
4.400000000000000355e+00 4.105580723613339700e+01
4.500000000000000000e+00 4.234489442127667758e+01
4.600000000000000533e+00 4.365211454257628532e+01
4.700000000000000178e+00 4.497730815132575799e+01
4.800000000000000711e+00 4.632027776582083334e+01
4.900000000000000355e+00 4.768078466842950291e+01
5.000000000000000000e+00 4.905854531998465973e+01
5.100000000000000533e+00 5.045322737634652555e+01
5.200000000000000178e+00 5.186444529398987413e+01
5.300000000000000711e+00 5.329175551384723519e+01
5.400000000000000355e+00 5.473465121541070033e+01
5.500000000000000000e+00 5.619255663627836128e+01
5.600000000000000533e+00 5.766482095594285084e+01
5.700000000000000178e+00 5.915071174666284293e+01
5.800000000000000711e+00 6.064940799873615873e+01
5.900000000000000355e+00 6.215999273239216905e+01
6.000000000000000000e+00 6.368144521382523493e+01
6.100000000000000533e+00 6.521263279856751183e+01
6.200000000000000178e+00 6.675230243140930497e+01
6.300000000000000711e+00 6.829907183836448326e+01
6.400000000000000355e+00 6.985142045268378297e+01
6.500000000000000000e+00 7.140768012356494410e+01
6.600000000000000533e+00 7.296602566290721370e+01
6.700000000000000178e+00 7.452446529211350423e+01
6.800000000000000711e+00 7.608083105744880470e+01
6.900000000000000355e+00 7.763276928870351412e+01
7.000000000000000000e+00 7.917773118176633318e+01
7.100000000000000533e+00 8.071296359105525653e+01
7.200000000000000178e+00 8.223550012246361973e+01
7.300000000000000711e+00 8.374215262142031690e+01
7.400000000000000355e+00 8.522950315371996055e+01
7.500000000000000000e+00 8.669389657882902611e+01
7.600000000000000533e+00 8.813143381631272177e+01
7.700000000000000178e+00 8.953796590575528569e+01
7.800000000000000711e+00 9.090908895898425612e+01
7.900000000000000355e+00 9.224014010049171475e+01
8.000000000000000000e+00 9.352619448762922616e+01
8.099999999999999645e+00 9.476206349641772420e+01
8.200000000000001066e+00 9.594229415165837338e+01
8.300000000000000711e+00 9.706116987148956810e+01
8.400000000000000355e+00 9.811271258665635742e+01
8.500000000000000000e+00 9.909068628362967956e+01
8.599999999999999645e+00 9.998860200843785151e+01
8.700000000000001066e+00 1.007997243547880402e+02
8.800000000000000711e+00 1.015170794459165222e+02
8.900000000000000355e+00 1.021334644047950064e+02
9.000000000000000000e+00 1.026414582920344003e+02
9.099999999999999645e+00 1.030334344752809130e+02
9.200000000000001066e+00 1.033015743783219023e+02
9.300000000000000711e+00 1.034378825427405673e+02
9.400000000000000355e+00 1.034342029200226847e+02
9.500000000000000000e+00 1.032822362977569099e+02
9.600000000000001421e+00 1.029735587502178191e+02
9.700000000000001066e+00 1.024996409913934059e+02
9.800000000000000711e+00 1.018518684976223625e+02
9.900000000000000355e+00 1.010215622576243817e+02
1.000000000000000000e+01 1.000000000000000000e+02
