t = 5.420000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 9.135260696780175271e-01
2.000000000000000111e-01 1.827736028838125915e+00
3.000000000000000444e-01 2.743312452662648671e+00
4.000000000000000222e-01 3.660935293557277870e+00
5.000000000000000000e-01 4.581280584236782083e+00
6.000000000000000888e-01 5.505019157947259600e+00
7.000000000000000666e-01 6.432815391152308493e+00
8.000000000000000444e-01 7.365325973685221683e+00
9.000000000000000222e-01 8.303198710968397123e+00
1.000000000000000000e+00 9.247071362428270547e+00
1.100000000000000089e+00 1.019757051969355288e+01
1.200000000000000178e+00 1.115531052756097274e+01
1.300000000000000044e+00 1.212089245005202542e+01
1.400000000000000133e+00 1.309490308317146834e+01
1.500000000000000000e+00 1.407791401522042385e+01
1.600000000000000089e+00 1.507048073471994520e+01
1.700000000000000178e+00 1.607314178517162873e+01
1.800000000000000044e+00 1.708641796502777765e+01
1.900000000000000133e+00 1.811081157037065736e+01
2.000000000000000000e+00 1.914680567691737423e+01
2.100000000000000089e+00 2.019486345707947450e+01
2.200000000000000178e+00 2.125542752692262383e+01
2.300000000000000266e+00 2.232891931699896659e+01
2.400000000000000355e+00 2.341573846016943250e+01
2.500000000000000000e+00 2.451626218870312002e+01
2.600000000000000089e+00 2.563084473214298598e+01
2.700000000000000178e+00 2.675981670666772061e+01
2.800000000000000266e+00 2.790348448596708408e+01
2.900000000000000355e+00 2.906212954298729656e+01
3.000000000000000000e+00 3.023600775130363161e+01
3.100000000000000089e+00 3.142534863434341830e+01
3.200000000000000178e+00 3.263035455022367159e+01
3.300000000000000266e+00 3.385119979958888337e+01
3.400000000000000355e+00 3.508802964354352127e+01
3.500000000000000000e+00 3.634095921857870337e+01
3.600000000000000089e+00 3.761007233529878846e+01
3.700000000000000178e+00 3.889542014776971968e+01
3.800000000000000266e+00 4.019701968044395812e+01
3.900000000000000355e+00 4.151485219987242914e+01
4.000000000000000000e+00 4.284886141880117094e+01
4.100000000000000533e+00 4.419895152077410927e+01
4.200000000000000178e+00 4.556498499403102898e+01
4.299999999999999822e+00 4.694678026430668183e+01
4.400000000000000355e+00 4.834410911710776304e+01
4.500000000000000000e+00 4.975669390117532487e+01
4.600000000000000533e+00 5.118420450613211869e+01
4.700000000000000178e+00 5.262625510877095536e+01
4.800000000000000711e+00 5.408240068406252021e+01
4.900000000000000355e+00 5.555213327874674434e+01
5.000000000000000000e+00 5.703487804732063893e+01
5.100000000000000533e+00 5.852998905233976501e+01
5.200000000000000178e+00 6.003674483320681077e+01
5.300000000000000711e+00 6.155434375001723879e+01
5.400000000000000355e+00 6.308189911155803031e+01
5.500000000000000000e+00 6.461843409919708847e+01
5.600000000000000533e+00 6.616287650114045960e+01
5.700000000000000178e+00 6.771405327435199695e+01
5.800000000000000711e+00 6.927068495430401640e+01
5.900000000000000355e+00 7.083137993563028090e+01
6.000000000000000000e+00 7.239462864965960875e+01
6.100000000000000533e+00 7.395879766768536001e+01
6.200000000000000178e+00 7.552212376164402485e+01
6.300000000000000711e+00 7.708270795659691998e+01
6.400000000000000355e+00 7.863850961199972289e+01
6.500000000000000000e+00 8.018734057116535041e+01
6.600000000000000533e+00 8.172685942053954022e+01
6.700000000000000178e+00 8.325456590237747889e+01
6.800000000000000711e+00 8.476779552609374946e+01
6.900000000000000355e+00 8.626371442492367692e+01
7.000000000000000000e+00 8.773931450554168521e+01
7.100000000000000533e+00 8.919140893890214272e+01
7.200000000000000178e+00 9.061662804076827626e+01
7.300000000000000711e+00 9.201141559014766358e+01
7.400000000000000355e+00 9.337202563313798009e+01
7.500000000000000000e+00 9.469451981848446565e+01
7.600000000000000533e+00 9.597476530944850026e+01
7.700000000000000178e+00 9.720843331437959023e+01
7.800000000000000711e+00 9.839099827566809608e+01
7.900000000000000355e+00 9.951773775354159568e+01
8.000000000000000000e+00 1.005837330374647109e+02
8.099999999999999645e+00 1.015838705137320659e+02
8.200000000000001066e+00 1.025128438132326352e+02
8.300000000000000711e+00 1.033651567583452646e+02
8.400000000000000355e+00 1.041351271225398136e+02
8.500000000000000000e+00 1.048168912105528392e+02
8.599999999999999645e+00 1.054044092610353971e+02
8.700000000000001066e+00 1.058914716673879894e+02
8.800000000000000711e+00 1.062717060061710441e+02
8.900000000000000355e+00 1.065385848560705426e+02
9.000000000000000000e+00 1.066854343839817290e+02
9.099999999999999645e+00 1.067054436684163221e+02
9.200000000000001066e+00 1.065916747242170288e+02
9.300000000000000711e+00 1.063370731865467036e+02
9.400000000000000355e+00 1.059344796063816148e+02
9.500000000000000000e+00 1.053766413043478423e+02
9.600000000000001421e+00 1.046562247247617421e+02
9.700000000000001066e+00 1.037658282272336550e+02
9.800000000000000711e+00 1.026979952492217052e+02
9.900000000000000355e+00 1.014452277695325080e+02
1.000000000000000000e+01 1.000000000000000000e+02
