t = 9.680000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.459656005501462017e+00
2.000000000000000111e-01 2.919760044374110741e+00
3.000000000000000444e-01 4.380758997983027925e+00
4.000000000000000222e-01 5.843097442050448898e+00
5.000000000000000000e-01 7.307216489752674349e+00
6.000000000000000888e-01 8.773552629904912692e+00
7.000000000000000666e-01 1.024253655857375200e+01
8.000000000000000444e-01 1.171459200243822885e+01
9.000000000000000222e-01 1.319013453219806564e+01
1.000000000000000000e+00 1.466957036430276773e+01
1.100000000000000089e+00 1.615329514924823684e+01
1.200000000000000178e+00 1.764169274465966453e+01
1.300000000000000044e+00 1.913513397135220373e+01
1.400000000000000133e+00 2.063397535053445608e+01
1.500000000000000000e+00 2.213855782029706631e+01
1.600000000000000089e+00 2.364920542950953219e+01
1.700000000000000178e+00 2.516622400723516861e+01
1.800000000000000044e+00 2.668989980576846932e+01
1.900000000000000133e+00 2.822049811540182773e+01
2.000000000000000000e+00 2.975826184904206073e+01
2.100000000000000089e+00 3.130341009482306092e+01
2.200000000000000178e+00 3.285613663489922232e+01
2.300000000000000266e+00 3.441660842865933034e+01
2.400000000000000355e+00 3.598496405867116010e+01
2.500000000000000000e+00 3.756131213775595512e+01
2.600000000000000089e+00 3.914572967570079953e+01
2.700000000000000178e+00 4.073826040424538775e+01
2.800000000000000266e+00 4.233891305913123659e+01
2.900000000000000355e+00 4.394765961817392252e+01
3.000000000000000000e+00 4.556443349451639335e+01
3.100000000000000089e+00 4.718912768444219097e+01
3.200000000000000178e+00 4.882159286937238818e+01
3.300000000000000266e+00 5.046163547194061039e+01
3.400000000000000355e+00 5.210901566633410198e+01
3.500000000000000000e+00 5.376344534340840653e+01
3.600000000000000089e+00 5.542458603142510754e+01
3.700000000000000178e+00 5.709204677362783542e+01
3.800000000000000266e+00 5.876538196425948257e+01
3.900000000000000355e+00 6.044408914503068786e+01
4.000000000000000000e+00 6.212760676447773989e+01
4.100000000000000533e+00 6.381531190309136292e+01
4.200000000000000178e+00 6.550651796755799694e+01
4.299999999999999822e+00 6.720047235792610252e+01
4.400000000000000355e+00 6.889635411199303405e+01
4.500000000000000000e+00 7.059327153169601843e+01
4.600000000000000533e+00 7.229025979678507952e+01
4.700000000000000178e+00 7.398627857154815501e+01
4.800000000000000711e+00 7.568020961085113640e+01
4.900000000000000355e+00 7.737085437223868212e+01
5.000000000000000000e+00 7.905693164131683659e+01
5.100000000000000533e+00 8.073707517809731371e+01
5.200000000000000178e+00 8.240983139242547395e+01
5.300000000000000711e+00 8.407365705703236358e+01
5.400000000000000355e+00 8.572691706714343240e+01
5.500000000000000000e+00 8.736788225593804214e+01
5.600000000000000533e+00 8.899472727547997408e+01
5.700000000000000178e+00 9.060552855302699982e+01
5.800000000000000711e+00 9.219826233287164996e+01
5.900000000000000355e+00 9.377080281406350082e+01
6.000000000000000000e+00 9.532092039451100618e+01
6.100000000000000533e+00 9.684628003205479274e+01
6.200000000000000178e+00 9.834443973314259324e+01
6.300000000000000711e+00 9.981284917971311188e+01
6.400000000000000355e+00 1.012488485048142195e+02
6.500000000000000000e+00 1.026496672273321025e+02
6.600000000000000533e+00 1.040124233559966314e+02
6.700000000000000178e+00 1.053341226725486592e+02
6.800000000000000711e+00 1.066116582036083855e+02
6.900000000000000355e+00 1.078418098903707261e+02
7.000000000000000000e+00 1.090212444647723089e+02
7.100000000000000533e+00 1.101465155402275684e+02
7.200000000000000178e+00 1.112140639244189657e+02
7.300000000000000711e+00 1.122202181609513048e+02
7.400000000000000355e+00 1.131611953059432807e+02
7.500000000000000000e+00 1.140331019448359626e+02
7.600000000000000533e+00 1.148319354538491979e+02
7.700000000000000178e+00 1.155535855096185571e+02
7.800000000000000711e+00 1.161938358496003190e+02
7.900000000000000355e+00 1.167483662848470942e+02
8.000000000000000000e+00 1.172127549657343764e+02
8.099999999999999645e+00 1.175824809001680649e+02
8.200000000000001066e+00 1.178529267227277586e+02
8.300000000000000711e+00 1.180193817121075597e+02
8.400000000000000355e+00 1.180770450531141762e+02
8.500000000000000000e+00 1.180210293383738787e+02
8.599999999999999645e+00 1.178463643037975146e+02
8.700000000000001066e+00 1.175480007907585218e+02
8.800000000000000711e+00 1.171208149268638152e+02
8.900000000000000355e+00 1.165596125161462879e+02
9.000000000000000000e+00 1.158591336284892037e+02
9.099999999999999645e+00 1.150140573771124224e+02
9.200000000000001066e+00 1.140190068720163055e+02
9.300000000000000711e+00 1.128685543363979491e+02
9.400000000000000355e+00 1.115572263722295645e+02
9.500000000000000000e+00 1.100795093604311177e+02
9.600000000000001421e+00 1.084298549803792469e+02
9.700000000000001066e+00 1.066026858328806100e+02
9.800000000000000711e+00 1.045924011502017095e+02
9.900000000000000355e+00 1.023933825762955934e+02
1.000000000000000000e+01 1.000000000000000000e+02
