t = 7.970000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.246297692866592755e+00
2.000000000000000111e-01 2.493136894282947935e+00
3.000000000000000444e-01 3.741058062091869640e+00
4.000000000000000222e-01 4.990599552258498051e+00
5.000000000000000000e-01 6.242296566747812747e+00
6.000000000000000888e-01 7.496680099914013518e+00
7.000000000000000666e-01 8.754275882793788099e+00
8.000000000000000444e-01 1.001560332460127611e+01
9.000000000000000222e-01 1.128117445060702195e+01
1.000000000000000000e+00 1.255149283544779237e+01
1.100000000000000089e+00 1.382705253076073326e+01
1.200000000000000178e+00 1.510833698586545104e+01
1.300000000000000044e+00 1.639581796003426462e+01
1.400000000000000133e+00 1.768995442469556423e+01
1.500000000000000000e+00 1.899119145371170703e+01
1.600000000000000089e+00 2.029995909966295997e+01
1.700000000000000178e+00 2.161667125385674382e+01
1.800000000000000044e+00 2.294172448756931360e+01
1.900000000000000133e+00 2.427549687181869942e+01
2.000000000000000000e+00 2.561834677276686989e+01
2.100000000000000089e+00 2.697061161965885745e+01
2.200000000000000178e+00 2.833260664203070078e+01
2.300000000000000266e+00 2.970462357276067067e+01
2.400000000000000355e+00 3.108692931340199905e+01
2.500000000000000000e+00 3.247976455812497676e+01
2.600000000000000089e+00 3.388334237251425662e+01
2.700000000000000178e+00 3.529784672341821050e+01
2.800000000000000266e+00 3.672343095603325480e+01
2.900000000000000355e+00 3.816021621443116629e+01
3.000000000000000000e+00 3.960828980180446734e+01
3.100000000000000089e+00 4.106770347681632671e+01
3.200000000000000178e+00 4.253847168259978417e+01
3.300000000000000266e+00 4.402056970515928924e+01
3.400000000000000355e+00 4.551393175818492409e+01
3.500000000000000000e+00 4.701844899160187197e+01
3.600000000000000089e+00 4.853396742154103549e+01
3.700000000000000178e+00 5.006028577983573058e+01
3.800000000000000266e+00 5.159715328162192804e+01
3.900000000000000355e+00 5.314426731014523853e+01
4.000000000000000000e+00 5.470127101845780970e+01
4.100000000000000533e+00 5.626775084831842833e+01
4.200000000000000178e+00 5.784323396729011080e+01
4.299999999999999822e+00 5.942718562575596764e+01
4.400000000000000355e+00 6.101900643634538568e+01
4.500000000000000000e+00 6.261802957907407574e+01
4.600000000000000533e+00 6.422351793634827288e+01
4.700000000000000178e+00 6.583466116286109582e+01
4.800000000000000711e+00 6.745057269631291774e+01
4.900000000000000355e+00 6.907028671581024071e+01
5.000000000000000000e+00 7.069275505573382645e+01
5.100000000000000533e+00 7.231684408380833418e+01
5.200000000000000178e+00 7.394133155304665195e+01
5.300000000000000711e+00 7.556490343817299049e+01
5.400000000000000355e+00 7.718615076804293551e+01
5.500000000000000000e+00 7.880356646646568208e+01
5.600000000000000533e+00 8.041554221468742014e+01
5.700000000000000178e+00 8.202036534960384984e+01
5.800000000000000711e+00 8.361621581252691726e+01
5.900000000000000355e+00 8.520116316402612711e+01
6.000000000000000000e+00 8.677316368099039323e+01
6.100000000000000533e+00 8.833005755260192871e+01
6.200000000000000178e+00 8.986956619237365373e+01
6.300000000000000711e+00 9.138928968376455941e+01
6.400000000000000355e+00 9.288670437714861805e+01
6.500000000000000000e+00 9.435916065606421910e+01
6.600000000000000533e+00 9.580388089070621049e+01
6.700000000000000178e+00 9.721795759653663538e+01
6.800000000000000711e+00 9.859835181567768814e+01
6.900000000000000355e+00 9.994189173840858587e+01
7.000000000000000000e+00 1.012452715816129256e+02
7.100000000000000533e+00 1.025050507404144042e+02
7.200000000000000178e+00 1.037176532284957347e+02
7.300000000000000711e+00 1.048793674217169354e+02
7.400000000000000355e+00 1.059863461186403129e+02
7.500000000000000000e+00 1.070346069304304280e+02
7.600000000000000533e+00 1.080200330113346610e+02
7.700000000000000178e+00 1.089383741395674150e+02
7.800000000000000711e+00 1.097852481569280769e+02
7.900000000000000355e+00 1.105561427738839626e+02
8.000000000000000000e+00 1.112464177451590785e+02
8.099999999999999645e+00 1.118513074190919667e+02
8.200000000000001066e+00 1.123659236621788438e+02
8.300000000000000711e+00 1.127852591583084916e+02
8.400000000000000355e+00 1.131041910802409092e+02
8.500000000000000000e+00 1.133174851288928693e+02
8.599999999999999645e+00 1.134197999339876191e+02
8.700000000000001066e+00 1.134056918076170462e+02
8.800000000000000711e+00 1.132696198402672820e+02
8.900000000000000355e+00 1.130059513268906812e+02
9.000000000000000000e+00 1.126089675086813600e+02
9.099999999999999645e+00 1.120728696143479795e+02
9.200000000000001066e+00 1.113917851828848740e+02
9.300000000000000711e+00 1.105597746481432750e+02
9.400000000000000355e+00 1.095708381639065578e+02
9.500000000000000000e+00 1.084189226466942273e+02
9.600000000000001421e+00 1.070979290121693879e+02
9.700000000000001066e+00 1.056017195798177966e+02
9.800000000000000711e+00 1.039241256195099652e+02
9.900000000000000355e+00 1.020589550126636453e+02
1.000000000000000000e+01 1.000000000000000000e+02
