t = 76.700000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.221576902867219871e+00
2.000000000000000111e-01 8.441263765959897469e+00
3.000000000000000444e-01 1.265717044098965260e+01
4.000000000000000222e-01 1.686740656274749384e+01
5.000000000000000000e-01 2.107008144091111745e+01
6.000000000000000888e-01 2.526330395217298985e+01
7.000000000000000666e-01 2.944518243279565795e+01
8.000000000000000444e-01 3.361382457170039828e+01
9.000000000000000222e-01 3.776733730419454105e+01
1.000000000000000000e+00 4.190382670644248009e+01
1.100000000000000089e+00 4.602139789078445631e+01
1.200000000000000178e+00 5.011815490200630308e+01
1.300000000000000044e+00 5.419220061466273819e+01
1.400000000000000133e+00 5.824163663155533754e+01
1.500000000000000000e+00 6.226456318346529883e+01
1.600000000000000089e+00 6.625907903024027235e+01
1.700000000000000178e+00 7.022328136333241844e+01
1.800000000000000044e+00 7.415526570988438948e+01
1.900000000000000133e+00 7.805312583845724816e+01
2.000000000000000000e+00 8.191495366649397170e+01
2.100000000000000089e+00 8.573883916960947715e+01
2.200000000000000178e+00 8.952287029279662534e+01
2.300000000000000266e+00 9.326513286363635302e+01
2.400000000000000355e+00 9.696371050759691457e+01
2.500000000000000000e+00 1.006166845655062758e+02
2.600000000000000089e+00 1.042221340132787617e+02
2.700000000000000178e+00 1.077781353839754246e+02
2.800000000000000266e+00 1.112827626922752557e+02
2.900000000000000355e+00 1.147340873614311505e+02
3.000000000000000000e+00 1.181301781527833015e+02
3.100000000000000089e+00 1.214691010978992267e+02
3.200000000000000178e+00 1.247489194334073659e+02
3.300000000000000266e+00 1.279676935385892307e+02
3.400000000000000355e+00 1.311234808757907615e+02
3.500000000000000000e+00 1.342143359337124764e+02
3.600000000000000089e+00 1.372383101736335504e+02
3.700000000000000178e+00 1.401934519786237558e+02
3.800000000000000266e+00 1.430778066057931426e+02
3.900000000000000355e+00 1.458894161416263557e+02
4.000000000000000000e+00 1.486263194604456999e+02
4.100000000000000533e+00 1.512865521860441049e+02
4.200000000000000178e+00 1.538681466565258802e+02
4.299999999999999822e+00 1.563691318923900724e+02
4.400000000000000355e+00 1.587875335678874364e+02
4.500000000000000000e+00 1.611213739856798384e+02
4.600000000000000533e+00 1.633686720548270159e+02
4.700000000000000178e+00 1.655274432721221274e+02
4.800000000000000711e+00 1.675956997067947043e+02
4.900000000000000355e+00 1.695714499885963562e+02
5.000000000000000000e+00 1.714526992992806527e+02
5.100000000000000533e+00 1.732374493674857945e+02
5.200000000000000178e+00 1.749236984670247921e+02
5.300000000000000711e+00 1.765094414185857374e+02
5.400000000000000355e+00 1.779926695948391853e+02
5.500000000000000000e+00 1.793713709289489771e+02
5.600000000000000533e+00 1.806435299264771004e+02
5.700000000000000178e+00 1.818071276806713286e+02
5.800000000000000711e+00 1.828601418911204348e+02
5.900000000000000355e+00 1.838005468857587914e+02
6.000000000000000000e+00 1.846263136461983834e+02
6.100000000000000533e+00 1.853354098363631692e+02
6.200000000000000178e+00 1.859257998343981058e+02
6.300000000000000711e+00 1.863954447678204360e+02
6.400000000000000355e+00 1.867423025518797886e+02
6.500000000000000000e+00 1.869643279310878654e+02
6.600000000000000533e+00 1.870594725238779006e+02
6.700000000000000178e+00 1.870256848703492665e+02
6.800000000000000711e+00 1.868609104830499348e+02
6.900000000000000355e+00 1.865630919007473096e+02
7.000000000000000000e+00 1.861301687451338864e+02
7.100000000000000533e+00 1.855600777804117740e+02
7.200000000000000178e+00 1.848507529756978158e+02
7.300000000000000711e+00 1.840001255701868104e+02
7.400000000000000355e+00 1.830061241410095363e+02
7.500000000000000000e+00 1.818666746737178528e+02
7.600000000000000533e+00 1.805797006353275833e+02
7.700000000000000178e+00 1.791431230498473894e+02
7.800000000000000711e+00 1.775548605762186014e+02
7.900000000000000355e+00 1.758128295885893237e+02
8.000000000000000000e+00 1.739149442588436330e+02
8.099999999999999645e+00 1.718591166413043823e+02
8.200000000000001066e+00 1.696432567595259115e+02
8.300000000000000711e+00 1.672652726950914541e+02
8.400000000000000355e+00 1.647230706783263656e+02
8.500000000000000000e+00 1.620145551808396647e+02
8.599999999999999645e+00 1.591376290098006336e+02
8.700000000000001066e+00 1.560901934038585068e+02
8.800000000000000711e+00 1.528701481306103744e+02
8.900000000000000355e+00 1.494753915855204696e+02
9.000000000000000000e+00 1.459038208921944317e+02
9.099999999999999645e+00 1.421533320039085879e+02
9.200000000000001066e+00 1.382218198062942918e+02
9.300000000000000711e+00 1.341071782210763956e+02
9.400000000000000355e+00 1.298073003107622867e+02
9.500000000000000000e+00 1.253200783841799506e+02
9.600000000000001421e+00 1.206434041027592912e+02
9.700000000000001066e+00 1.157751685874530096e+02
9.800000000000000711e+00 1.107132625261898653e+02
9.900000000000000355e+00 1.054555762817565778e+02
1.000000000000000000e+01 1.000000000000000000e+02
