t = 2.530000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 5.069064273426361344e-01
2.000000000000000111e-01 1.014816102612207560e+00
3.000000000000000444e-01 1.524728304464881168e+00
4.000000000000000222e-01 2.037634420186938300e+00
5.000000000000000000e-01 2.554514117003176210e+00
6.000000000000000888e-01 3.076331651183134674e+00
7.000000000000000666e-01 3.604032356631155842e+00
8.000000000000000444e-01 4.138539351157575652e+00
9.000000000000000222e-01 4.680750494450082400e+00
1.000000000000000000e+00 5.231535627008705447e+00
1.100000000000000089e+00 5.791734114100493436e+00
1.200000000000000178e+00 6.362152713265359694e+00
1.300000000000000044e+00 6.943563778202193504e+00
1.400000000000000133e+00 7.536703806123168370e+00
1.500000000000000000e+00 8.142272330019654447e+00
1.600000000000000089e+00 8.760931151861454325e+00
1.700000000000000178e+00 9.393303907667004182e+00
1.800000000000000044e+00 1.003997595073535543e+01
1.900000000000000133e+00 1.070149453520282457e+01
2.000000000000000000e+00 1.137836927854157132e+01
2.100000000000000089e+00 1.207107287869662393e+01
2.200000000000000178e+00 1.278004205928448833e+01
2.300000000000000266e+00 1.350567871465378644e+01
2.400000000000000355e+00 1.424835122561980505e+01
2.500000000000000000e+00 1.500839591629824632e+01
2.600000000000000089e+00 1.578611862263042909e+01
2.700000000000000178e+00 1.658179634385261991e+01
2.800000000000000266e+00 1.739567894924554281e+01
2.900000000000000355e+00 1.822799091392816706e+01
3.000000000000000000e+00 1.907893305915070670e+01
3.100000000000000089e+00 1.994868427440986380e+01
3.200000000000000178e+00 2.083740320066984353e+01
3.300000000000000266e+00 2.174522985594342117e+01
3.400000000000000355e+00 2.267228718638786944e+01
3.500000000000000000e+00 2.361868252782882394e+01
3.600000000000000089e+00 2.458450896417219411e+01
3.700000000000000178e+00 2.556984657044044340e+01
3.800000000000000266e+00 2.657476352912264517e+01
3.900000000000000355e+00 2.759931710911225622e+01
4.000000000000000000e+00 2.864355449668837750e+01
4.100000000000000533e+00 2.970751346774630619e+01
4.200000000000000178e+00 3.079122288978427946e+01
4.299999999999999822e+00 3.189470304099527809e+01
4.400000000000000355e+00 3.301796573219515096e+01
4.500000000000000000e+00 3.416101421525215898e+01
4.600000000000000533e+00 3.532384285918644906e+01
4.700000000000000178e+00 3.650643657221336724e+01
4.800000000000000711e+00 3.770876994475572275e+01
4.900000000000000355e+00 3.893080608490259920e+01
5.000000000000000000e+00 4.017249511401883666e+01
5.100000000000000533e+00 4.143377228629574205e+01
5.200000000000000178e+00 4.271455569208446690e+01
5.300000000000000711e+00 4.401474350098994393e+01
5.400000000000000355e+00 4.533421069706368911e+01
5.500000000000000000e+00 4.667280525517784895e+01
5.600000000000000533e+00 4.803034370496202854e+01
5.700000000000000178e+00 4.940660602673224133e+01
5.800000000000000711e+00 5.080132982283866738e+01
5.900000000000000355e+00 5.221420370802037070e+01
6.000000000000000000e+00 5.364485986389861694e+01
6.100000000000000533e+00 5.509286570588195531e+01
6.200000000000000178e+00 5.655771461570589054e+01
6.300000000000000711e+00 5.803881569977830424e+01
6.400000000000000355e+00 5.953548254261659167e+01
6.500000000000000000e+00 6.104692093607395265e+01
6.600000000000000533e+00 6.257221557884506780e+01
6.700000000000000178e+00 6.411031575694376272e+01
6.800000000000000711e+00 6.566002003441830936e+01
6.900000000000000355e+00 6.721996000439912677e+01
7.000000000000000000e+00 6.878858317346069384e+01
7.100000000000000533e+00 7.036413507693502822e+01
7.200000000000000178e+00 7.194464074885934224e+01
7.300000000000000711e+00 7.352788569719699296e+01
7.400000000000000355e+00 7.511139656227760497e+01
7.500000000000000000e+00 7.669242166340912092e+01
7.600000000000000533e+00 7.826791166460162685e+01
7.700000000000000178e+00 7.983450061453486057e+01
7.800000000000000711e+00 8.138848763748190152e+01
7.900000000000000355e+00 8.292581957004406945e+01
8.000000000000000000e+00 8.444207485243747158e+01
8.099999999999999645e+00 8.593244899192305297e+01
8.200000000000001066e+00 8.739174191908202260e+01
8.300000000000000711e+00 8.881434755439825324e+01
8.400000000000000355e+00 9.019424589254245461e+01
8.500000000000000000e+00 9.152499789453501933e+01
8.599999999999999645e+00 9.279974345345888764e+01
8.700000000000001066e+00 9.401120266765374822e+01
8.800000000000000711e+00 9.515168061662322430e+01
8.900000000000000355e+00 9.621307578971612884e+01
9.000000000000000000e+00 9.718689226670602466e+01
9.099999999999999645e+00 9.806425569360820305e+01
9.200000000000001066e+00 9.883593303754012993e+01
9.300000000000000711e+00 9.949235604242090858e+01
9.400000000000000355e+00 1.000236482442144563e+02
9.500000000000000000e+00 1.004196553417384052e+02
9.600000000000001421e+00 1.006699786583265421e+02
9.700000000000001066e+00 1.007640113723748101e+02
9.800000000000000711e+00 1.006909771425089986e+02
9.900000000000000355e+00 1.004399707071641501e+02
1.000000000000000000e+01 1.000000000000000000e+02
