t = 10.200000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.521528668474537938e+00
2.000000000000000111e-01 3.043472957836503401e+00
3.000000000000000444e-01 4.566247291261486652e+00
4.000000000000000222e-01 6.090263694927768867e+00
5.000000000000000000e-01 7.615930595580749696e+00
6.000000000000000888e-01 9.143651613365143760e+00
7.000000000000000666e-01 1.067382434833479721e+01
8.000000000000000444e-01 1.220683915903977379e+01
9.000000000000000222e-01 1.374307793157855961e+01
1.000000000000000000e+00 1.528291283749059204e+01
1.100000000000000089e+00 1.682670507885130107e+01
1.200000000000000178e+00 1.837480361891951830e+01
1.300000000000000044e+00 1.992754389667633674e+01
1.400000000000000133e+00 2.148524652358629794e+01
1.500000000000000000e+00 2.304821596090711466e+01
1.600000000000000089e+00 2.461673917587465255e+01
1.700000000000000178e+00 2.619108427509591408e+01
1.800000000000000044e+00 2.777149911349674838e+01
1.900000000000000133e+00 2.935820987719286990e+01
2.000000000000000000e+00 3.095141963868513812e+01
2.100000000000000089e+00 3.255130688282327611e+01
2.200000000000000178e+00 3.415802400203774170e+01
2.300000000000000266e+00 3.577169575940920510e+01
2.400000000000000355e+00 3.739241771822896254e+01
2.500000000000000000e+00 3.902025463680415385e+01
2.600000000000000089e+00 4.065523882737879546e+01
2.700000000000000178e+00 4.229736847817694212e+01
2.800000000000000266e+00 4.394660593772849921e+01
2.900000000000000355e+00 4.560287596081135320e+01
3.000000000000000000e+00 4.726606391553757192e+01
3.100000000000000089e+00 4.893601395132498055e+01
3.200000000000000178e+00 5.061252712773062257e+01
3.300000000000000266e+00 5.229535950437789893e+01
3.400000000000000355e+00 5.398422019248476289e+01
3.500000000000000000e+00 5.567876936879738992e+01
3.600000000000000089e+00 5.737861625304861235e+01
3.700000000000000178e+00 5.908331705039608295e+01
3.800000000000000266e+00 6.079237286064726931e+01
3.900000000000000355e+00 6.250522755644727368e+01
4.000000000000000000e+00 6.422126563299035240e+01
4.100000000000000533e+00 6.593981003221355763e+01
4.200000000000000178e+00 6.766011994484016157e+01
4.299999999999999822e+00 6.938138859405962933e+01
4.400000000000000355e+00 7.110274100505600359e+01
4.500000000000000000e+00 7.282323176502742967e+01
4.600000000000000533e+00 7.454184277877160980e+01
4.700000000000000178e+00 7.625748102534191730e+01
4.800000000000000711e+00 7.796897632170660586e+01
4.900000000000000355e+00 7.967507909976158942e+01
5.000000000000000000e+00 8.137445820345622849e+01
5.100000000000000533e+00 8.306569871318471598e+01
5.200000000000000178e+00 8.474729980497220083e+01
5.300000000000000711e+00 8.641767265233929152e+01
5.400000000000000355e+00 8.807513837905797516e+01
5.500000000000000000e+00 8.971792607131349939e+01
5.600000000000000533e+00 9.134417085805516479e+01
5.700000000000000178e+00 9.295191206855302823e+01
5.800000000000000711e+00 9.453909147637132548e+01
5.900000000000000355e+00 9.610355163912232968e+01
6.000000000000000000e+00 9.764303434347118582e+01
6.100000000000000533e+00 9.915517916492160566e+01
6.200000000000000178e+00 1.006375221519210044e+02
6.300000000000000711e+00 1.020874946437791948e+02
6.400000000000000355e+00 1.035024222317958191e+02
6.500000000000000000e+00 1.048795238728357901e+02
6.600000000000000533e+00 1.062159111643786389e+02
6.700000000000000178e+00 1.075085877897947455e+02
6.800000000000000711e+00 1.087544491422704311e+02
6.900000000000000355e+00 1.099502821354118254e+02
7.000000000000000000e+00 1.110927652081075792e+02
7.100000000000000533e+00 1.121784685307218297e+02
7.200000000000000178e+00 1.132038544191231182e+02
7.300000000000000711e+00 1.141652779624336489e+02
7.400000000000000355e+00 1.150589878697095685e+02
7.500000000000000000e+00 1.158811275400383209e+02
7.600000000000000533e+00 1.166277363597665868e+02
7.700000000000000178e+00 1.172947512297571677e+02
7.800000000000000711e+00 1.178780083247175412e+02
7.900000000000000355e+00 1.183732450857509235e+02
8.000000000000000000e+00 1.187761024463599142e+02
8.099999999999999645e+00 1.190821272911846478e+02
8.200000000000001066e+00 1.192867751457903154e+02
8.300000000000000711e+00 1.193854130948359682e+02
8.400000000000000355e+00 1.193733229249669279e+02
8.500000000000000000e+00 1.192457044877788519e+02
8.599999999999999645e+00 1.189976792772126970e+02
8.700000000000001066e+00 1.186242942147596864e+02
8.800000000000000711e+00 1.181205256348933545e+02
8.900000000000000355e+00 1.174812834622044591e+02
9.000000000000000000e+00 1.167014155708042011e+02
9.099999999999999645e+00 1.157757123156849843e+02
9.200000000000001066e+00 1.146989112248932088e+02
9.300000000000000711e+00 1.134657018405809481e+02
9.400000000000000355e+00 1.120707306962682566e+02
9.500000000000000000e+00 1.105086064169706646e+02
9.600000000000001421e+00 1.087739049282304649e+02
9.700000000000001066e+00 1.068611747595433314e+02
9.800000000000000711e+00 1.047649424271928638e+02
9.900000000000000355e+00 1.024797178811042357e+02
1.000000000000000000e+01 1.000000000000000000e+02
