t = 1.690000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 3.765526569606286178e-01
2.000000000000000111e-01 7.543328192069009841e-01
3.000000000000000444e-01 1.134560718212575203e+00
4.000000000000000222e-01 1.518442167384494557e+00
5.000000000000000000e-01 1.907161673067893748e+00
6.000000000000000888e-01 2.301875918969555457e+00
7.000000000000000666e-01 2.703707731230607259e+00
8.000000000000000444e-01 3.113740617523614862e+00
9.000000000000000222e-01 3.533013957320030762e+00
1.000000000000000000e+00 3.962518902516666053e+00
1.100000000000000089e+00 4.403195028616058160e+00
1.200000000000000178e+00 4.855927757333504680e+00
1.300000000000000044e+00 5.321546552542994135e+00
1.400000000000000133e+00 5.800823873515599693e+00
1.500000000000000000e+00 6.294474853011092108e+00
1.600000000000000089e+00 6.803157653422035267e+00
1.700000000000000178e+00 7.327474442191915571e+00
1.800000000000000044e+00 7.867972918365853552e+00
1.900000000000000133e+00 8.425148315491872708e+00
2.000000000000000000e+00 8.999445802163123176e+00
2.100000000000000089e+00 9.591263200160042857e+00
2.200000000000000178e+00 1.020095394120723320e+01
2.300000000000000266e+00 1.082883018652162299e+01
2.400000000000000355e+00 1.147516603826046122e+01
2.500000000000000000e+00 1.214020077831329303e+01
2.600000000000000089e+00 1.282414207724135657e+01
2.700000000000000178e+00 1.352716912417795392e+01
2.800000000000000266e+00 1.424943563681277858e+01
2.900000000000000355e+00 1.499107271887473125e+01
3.000000000000000000e+00 1.575219154052901338e+01
3.100000000000000089e+00 1.653288582459029143e+01
3.200000000000000178e+00 1.733323412825299670e+01
3.300000000000000266e+00 1.815330191603060683e+01
3.400000000000000355e+00 1.899314342470407269e+01
3.500000000000000000e+00 1.985280332527557334e+01
3.600000000000000089e+00 2.073231819021088640e+01
3.700000000000000178e+00 2.163171777666704187e+01
3.800000000000000266e+00 2.255102613799479983e+01
3.900000000000000355e+00 2.349026257664538875e+01
4.000000000000000000e+00 2.444944245177188691e+01
4.100000000000000533e+00 2.542857785436846285e+01
4.200000000000000178e+00 2.642767816180285578e+01
4.299999999999999822e+00 2.744675048212222634e+01
4.400000000000000355e+00 2.848579999659040851e+01
4.500000000000000000e+00 2.954483020656864767e+01
4.600000000000000533e+00 3.062384308808432110e+01
4.700000000000000178e+00 3.172283915422887546e+01
4.800000000000000711e+00 3.284181742185213437e+01
4.900000000000000355e+00 3.398077527482440985e+01
5.000000000000000000e+00 3.513970821135527700e+01
5.100000000000000533e+00 3.631860945741286884e+01
5.200000000000000178e+00 3.751746942210101565e+01
5.300000000000000711e+00 3.873627496384460045e+01
5.400000000000000355e+00 3.997500842833932921e+01
5.500000000000000000e+00 4.123364641039383116e+01
5.600000000000000533e+00 4.251215818201235663e+01
5.700000000000000178e+00 4.381050371836560231e+01
5.800000000000000711e+00 4.512863124175966334e+01
5.900000000000000355e+00 4.646647419149787339e+01
6.000000000000000000e+00 4.782394751488258322e+01
6.100000000000000533e+00 4.920094316186708028e+01
6.200000000000000178e+00 5.059732465349747343e+01
6.300000000000000711e+00 5.201292058285487485e+01
6.400000000000000355e+00 5.344751689741310230e+01
6.500000000000000000e+00 5.490084780438206735e+01
6.600000000000000533e+00 5.637258513662693105e+01
6.700000000000000178e+00 5.786232601714663559e+01
6.800000000000000711e+00 5.936957866591484390e+01
6.900000000000000355e+00 6.089374620520293746e+01
7.000000000000000000e+00 6.243410833934061088e+01
7.100000000000000533e+00 6.398980081314181945e+01
7.200000000000000178e+00 6.555979259066957354e+01
7.300000000000000711e+00 6.714286074310859931e+01
7.400000000000000355e+00 6.873756309140091503e+01
7.500000000000000000e+00 7.034220871569941380e+01
7.600000000000000533e+00 7.195482651884677239e+01
7.700000000000000178e+00 7.357313211369583428e+01
7.800000000000000711e+00 7.519449339228248164e+01
7.900000000000000355e+00 7.681589522620318178e+01
8.000000000000000000e+00 7.843390383904400665e+01
8.099999999999999645e+00 8.004463147988239768e+01
8.200000000000001066e+00 8.164370210788138138e+01
8.300000000000000711e+00 8.322621886771663924e+01
8.400000000000000355e+00 8.478673418985209764e+01
8.500000000000000000e+00 8.631922338447022014e+01
8.599999999999999645e+00 8.781706260949044918e+01
8.700000000000001066e+00 8.927301207846804232e+01
8.800000000000000711e+00 9.067920533096649649e+01
8.900000000000000355e+00 9.202714531495502115e+01
9.000000000000000000e+00 9.330770792778956491e+01
9.099999999999999645e+00 9.451115353058321489e+01
9.200000000000001066e+00 9.562714679279673646e+01
9.300000000000000711e+00 9.664478504355818700e+01
9.400000000000000355e+00 9.755263510867747812e+01
9.500000000000000000e+00 9.833877840375382107e+01
9.600000000000001421e+00 9.899086384123333460e+01
9.700000000000001066e+00 9.949616790034042424e+01
9.800000000000000711e+00 9.984166101127696891e+01
9.900000000000000355e+00 1.000140792265673468e+02
1.000000000000000000e+01 1.000000000000000000e+02
