t = 37.700000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 3.573624372078166189e+00
2.000000000000000111e-01 7.145996271955213253e+00
3.000000000000000444e-01 1.071586249714508021e+01
4.000000000000000222e-01 1.428196838528318402e+01
5.000000000000000000e-01 1.784305708591505280e+01
6.000000000000000888e-01 2.139786883435679599e+01
7.000000000000000666e-01 2.494514022831539179e+01
8.000000000000000444e-01 2.848360350795460150e+01
9.000000000000000222e-01 3.201198584008920278e+01
1.000000000000000000e+00 3.552900860718720111e+01
1.100000000000000089e+00 3.903338670185546277e+01
1.200000000000000178e+00 4.252382782747974233e+01
1.300000000000000044e+00 4.599903180568509953e+01
1.400000000000000133e+00 4.945768989127690674e+01
1.500000000000000000e+00 5.289848409531642659e+01
1.600000000000000089e+00 5.632008651697847768e+01
1.700000000000000178e+00 5.972115868483083290e+01
1.800000000000000044e+00 6.310035090816778336e+01
1.900000000000000133e+00 6.645630163902123400e+01
2.000000000000000000e+00 6.978763684546404988e+01
2.100000000000000089e+00 7.309296939681107119e+01
2.200000000000000178e+00 7.637089846131227944e+01
2.300000000000000266e+00 7.962000891692336779e+01
2.400000000000000355e+00 8.283887077572619262e+01
2.500000000000000000e+00 8.602603862256133027e+01
2.600000000000000089e+00 8.918005106842173291e+01
2.700000000000000178e+00 9.229943021914435519e+01
2.800000000000000266e+00 9.538268115992315188e+01
2.900000000000000355e+00 9.842829145615301911e+01
3.000000000000000000e+00 1.014347306710999987e+02
3.100000000000000089e+00 1.044004499008782858e+02
3.200000000000000178e+00 1.073238813271993166e+02
3.300000000000000266e+00 1.102034377883429386e+02
3.400000000000000355e+00 1.130375123687833536e+02
3.500000000000000000e+00 1.158244780078868672e+02
3.600000000000000089e+00 1.185626871280804977e+02
3.700000000000000178e+00 1.212504712828738747e+02
3.800000000000000266e+00 1.238861408250981100e+02
3.900000000000000355e+00 1.264679845957066391e+02
4.000000000000000000e+00 1.289942696334649952e+02
4.100000000000000533e+00 1.314632409058364715e+02
4.200000000000000178e+00 1.338731210613513838e+02
4.299999999999999822e+00 1.362221102037278229e+02
4.400000000000000355e+00 1.385083856879901703e+02
4.500000000000000000e+00 1.407301019388129362e+02
4.600000000000000533e+00 1.428853902912945557e+02
4.700000000000000178e+00 1.449723588543454866e+02
4.800000000000000711e+00 1.469890923968533514e+02
4.900000000000000355e+00 1.489336522567649013e+02
5.000000000000000000e+00 1.508040762732040321e+02
5.100000000000000533e+00 1.525983787417212056e+02
5.200000000000000178e+00 1.543145503927479751e+02
5.300000000000000711e+00 1.559505583933073183e+02
5.400000000000000355e+00 1.575043463720070065e+02
5.500000000000000000e+00 1.589738344673211259e+02
5.600000000000000533e+00 1.603569193991407360e+02
5.700000000000000178e+00 1.616514745635518295e+02
5.800000000000000711e+00 1.628553501507753367e+02
5.900000000000000355e+00 1.639663732861804704e+02
6.000000000000000000e+00 1.649823481942589467e+02
6.100000000000000533e+00 1.659010563854246811e+02
6.200000000000000178e+00 1.667202568654798256e+02
6.300000000000000711e+00 1.674376863675649076e+02
6.400000000000000355e+00 1.680510596063869571e+02
6.500000000000000000e+00 1.685580695544973935e+02
6.600000000000000533e+00 1.689563877403671199e+02
6.700000000000000178e+00 1.692436645679846947e+02
6.800000000000000711e+00 1.694175296576799781e+02
6.900000000000000355e+00 1.694755922078534240e+02
7.000000000000000000e+00 1.694154413772687349e+02
7.100000000000000533e+00 1.692346466875455349e+02
7.200000000000000178e+00 1.689307584454662674e+02
7.300000000000000711e+00 1.685013081846902310e+02
7.400000000000000355e+00 1.679438091264474906e+02
7.500000000000000000e+00 1.672557566587642839e+02
7.600000000000000533e+00 1.664346288337514750e+02
7.700000000000000178e+00 1.654778868824682547e+02
7.800000000000000711e+00 1.643829757468538730e+02
7.900000000000000355e+00 1.631473246282015452e+02
8.000000000000000000e+00 1.617683475516303133e+02
8.099999999999999645e+00 1.602434439459935618e+02
8.200000000000001066e+00 1.585699992386453516e+02
8.300000000000000711e+00 1.567453854644692512e+02
8.400000000000000355e+00 1.547669618885587113e+02
8.500000000000000000e+00 1.526320756419233646e+02
8.599999999999999645e+00 1.503380623695797453e+02
8.700000000000001066e+00 1.478822468903724427e+02
8.800000000000000711e+00 1.452619438678578376e+02
8.900000000000000355e+00 1.424744584915699761e+02
9.000000000000000000e+00 1.395170871679778202e+02
9.099999999999999645e+00 1.363871182204301249e+02
9.200000000000001066e+00 1.330818325973756089e+02
9.300000000000000711e+00 1.295985045881367625e+02
9.400000000000000355e+00 1.259344025455050797e+02
9.500000000000000000e+00 1.220867896144213063e+02
9.600000000000001421e+00 1.180529244659939963e+02
9.700000000000001066e+00 1.138300620361056588e+02
9.800000000000000711e+00 1.094154542678490003e+02
9.900000000000000355e+00 1.048063508570340190e+02
1.000000000000000000e+01 1.000000000000000000e+02
