t = 8.400000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.300694398652633810e+00
2.000000000000000111e-01 2.601907569168540491e+00
3.000000000000000444e-01 3.904157217565452864e+00
4.000000000000000222e-01 5.207958917250556929e+00
5.000000000000000000e-01 6.513825040398263155e+00
6.000000000000000888e-01 7.822263686496679469e+00
7.000000000000000666e-01 9.133777607034888391e+00
8.000000000000000444e-01 1.044886312523263072e+01
9.000000000000000222e-01 1.176800904962759020e+01
1.000000000000000000e+00 1.309169558023488200e+01
1.100000000000000089e+00 1.442039320587968376e+01
1.200000000000000178e+00 1.575456159117890564e+01
1.300000000000000044e+00 1.709464845151385859e+01
1.400000000000000133e+00 1.844108841419423328e+01
1.500000000000000000e+00 1.979430186386769819e+01
1.600000000000000089e+00 2.115469377008093943e+01
1.700000000000000178e+00 2.252265249474924858e+01
1.800000000000000044e+00 2.389854857714688308e+01
1.900000000000000133e+00 2.528273349389064961e+01
2.000000000000000000e+00 2.667553839125850246e+01
2.100000000000000089e+00 2.807727278706619600e+01
2.200000000000000178e+00 2.948822323922054522e+01
2.300000000000000266e+00 3.090865197798204633e+01
2.400000000000000355e+00 3.233879549890361460e+01
2.500000000000000000e+00 3.377886311337089609e+01
2.600000000000000089e+00 3.522903545365439726e+01
2.700000000000000178e+00 3.668946292939818932e+01
2.800000000000000266e+00 3.816026413251661609e+01
2.900000000000000355e+00 3.964152418755098495e+01
3.000000000000000000e+00 4.113329304465652569e+01
3.100000000000000089e+00 4.263558371254610790e+01
3.200000000000000178e+00 4.414837042891477381e+01
3.300000000000000266e+00 4.567158676610826973e+01
3.400000000000000355e+00 4.720512367008100796e+01
3.500000000000000000e+00 4.874882743101583316e+01
3.600000000000000089e+00 5.030249758434847251e+01
3.700000000000000178e+00 5.186588474135563587e+01
3.800000000000000266e+00 5.343868834892530373e+01
3.900000000000000355e+00 5.502055437863050003e+01
4.000000000000000000e+00 5.661107294577348625e+01
4.100000000000000533e+00 5.820977585965287204e+01
4.200000000000000178e+00 5.981613410693014288e+01
4.299999999999999822e+00 6.142955527063168830e+01
4.400000000000000355e+00 6.304938088801364415e+01
4.500000000000000000e+00 6.467488375123899402e+01
4.600000000000000533e+00 6.630526515556056211e+01
4.700000000000000178e+00 6.793965210046985703e+01
4.800000000000000711e+00 6.957709445005249904e+01
4.900000000000000355e+00 7.121656205958143460e+01
5.000000000000000000e+00 7.285694187617419004e+01
5.100000000000000533e+00 7.449703502213191086e+01
5.200000000000000178e+00 7.613555387036298328e+01
5.300000000000000711e+00 7.777111912206136424e+01
5.400000000000000355e+00 7.940225689755611427e+01
5.500000000000000000e+00 8.102739585196492555e+01
5.600000000000000533e+00 8.264486432796444149e+01
5.700000000000000178e+00 8.425288755862490575e+01
5.800000000000000711e+00 8.584958493384189637e+01
5.900000000000000355e+00 8.743296734442186846e+01
6.000000000000000000e+00 8.900093461833957065e+01
6.100000000000000533e+00 9.055127306407105436e+01
6.200000000000000178e+00 9.208165313621567805e+01
6.300000000000000711e+00 9.358962723884224033e+01
6.400000000000000355e+00 9.507262768212734727e+01
6.500000000000000000e+00 9.652796480788960309e+01
6.600000000000000533e+00 9.795282529955926520e+01
6.700000000000000178e+00 9.934427069195405124e+01
6.800000000000000711e+00 1.006992360959547170e+02
6.900000000000000355e+00 1.020145291527885547e+02
7.000000000000000000e+00 1.032868292321305148e+02
7.100000000000000533e+00 1.045126868876221806e+02
7.200000000000000178e+00 1.056885235826875657e+02
7.300000000000000711e+00 1.068106316986927311e+02
7.400000000000000355e+00 1.078751748365563685e+02
7.500000000000000000e+00 1.088781884218749099e+02
7.600000000000000533e+00 1.098155806224791888e+02
7.700000000000000178e+00 1.106831335861022296e+02
7.800000000000000711e+00 1.114765050045060377e+02
7.900000000000000355e+00 1.121912300090074694e+02
8.000000000000000000e+00 1.128227234008577113e+02
8.099999999999999645e+00 1.133662822183824517e+02
8.200000000000001066e+00 1.138170886411860749e+02
8.300000000000000711e+00 1.141702132300767119e+02
8.400000000000000355e+00 1.144206184996875493e+02
8.500000000000000000e+00 1.145631628190678128e+02
8.599999999999999645e+00 1.145926046338060189e+02
8.700000000000001066e+00 1.145036070015389811e+02
8.800000000000000711e+00 1.142907424310067910e+02
8.900000000000000355e+00 1.139484980131502567e+02
9.000000000000000000e+00 1.134712808311227690e+02
9.099999999999999645e+00 1.128534236345189896e+02
9.200000000000001066e+00 1.120891907616189656e+02
9.300000000000000711e+00 1.111727842920196139e+02
9.400000000000000355e+00 1.100983504106890223e+02
9.500000000000000000e+00 1.088599859632420674e+02
9.600000000000001421e+00 1.074517451811096578e+02
9.700000000000001066e+00 1.058676465542661163e+02
9.800000000000000711e+00 1.041016798283008029e+02
9.900000000000000355e+00 1.021478131018746325e+02
1.000000000000000000e+01 1.000000000000000000e+02
