t = 7.500000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.186284842155908237e+00
2.000000000000000111e-01 2.373135812516023346e+00
3.000000000000000444e-01 3.561117992160038881e+00
4.000000000000000222e-01 4.750794368111643351e+00
5.000000000000000000e-01 5.942724786761252709e+00
6.000000000000000888e-01 7.137464907740806552e+00
7.000000000000000666e-01 8.335565158254411244e+00
8.000000000000000444e-01 9.537569687744660740e+00
9.000000000000000222e-01 1.074401532262211312e+01
1.000000000000000000e+00 1.195543052060639155e+01
1.100000000000000089e+00 1.317233432402349536e+01
1.200000000000000178e+00 1.439523531117760591e+01
1.300000000000000044e+00 1.562463054466958390e+01
1.400000000000000133e+00 1.686100451527106259e+01
1.500000000000000000e+00 1.810482807968605101e+01
1.600000000000000089e+00 1.935655739024437239e+01
1.700000000000000178e+00 2.061663281427654226e+01
1.800000000000000044e+00 2.188547784062217616e+01
1.900000000000000133e+00 2.316349797042670033e+01
2.000000000000000000e+00 2.445107958908912593e+01
2.100000000000000089e+00 2.574858881594063575e+01
2.200000000000000178e+00 2.705637032796358810e+01
2.300000000000000266e+00 2.837474615360899222e+01
2.400000000000000355e+00 2.970401443254016627e+01
2.500000000000000000e+00 3.104444813692711591e+01
2.600000000000000089e+00 3.239629374974357745e+01
2.700000000000000178e+00 3.375976989538126816e+01
2.800000000000000266e+00 3.513506591779822941e+01
2.900000000000000355e+00 3.652234040136286097e+01
3.000000000000000000e+00 3.792171962954855502e+01
3.100000000000000089e+00 3.933329597667682975e+01
3.200000000000000178e+00 4.075712622800482876e+01
3.300000000000000266e+00 4.219322982360811380e+01
3.400000000000000355e+00 4.364158702172404247e+01
3.500000000000000000e+00 4.510213697749900064e+01
3.600000000000000089e+00 4.657477573342350041e+01
3.700000000000000178e+00 4.805935411814638769e+01
3.800000000000000266e+00 4.955567555083295161e+01
3.900000000000000355e+00 5.106349374877145664e+01
4.000000000000000000e+00 5.258251033653963447e+01
4.100000000000000533e+00 5.411237235571506687e+01
4.200000000000000178e+00 5.565266967485003136e+01
4.299999999999999822e+00 5.720293230022992503e+01
4.400000000000000355e+00 5.876262758879166626e+01
4.500000000000000000e+00 6.033115736549225261e+01
4.600000000000000533e+00 6.190785494838146263e+01
4.700000000000000178e+00 6.349198208564313006e+01
4.800000000000000711e+00 6.508272580992002077e+01
4.900000000000000355e+00 6.667919521632191504e+01
5.000000000000000000e+00 6.828041817162741722e+01
5.100000000000000533e+00 6.988533796331898884e+01
5.200000000000000178e+00 7.149280989823188293e+01
5.300000000000000711e+00 7.310159786173687735e+01
5.400000000000000355e+00 7.471037084951008467e+01
5.500000000000000000e+00 7.631769948505527168e+01
5.600000000000000533e+00 7.792205253722951852e+01
5.700000000000000178e+00 7.952179345306574021e+01
5.800000000000000711e+00 8.111517692217881859e+01
5.900000000000000355e+00 8.270034548997212198e+01
6.000000000000000000e+00 8.427532623771726605e+01
6.100000000000000533e+00 8.583802754835166127e+01
6.200000000000000178e+00 8.738623597751460181e+01
6.300000000000000711e+00 8.891761324991077231e+01
6.400000000000000355e+00 9.042969340154415647e+01
6.500000000000000000e+00 9.191988008869093107e+01
6.600000000000000533e+00 9.338544408467215874e+01
6.700000000000000178e+00 9.482352098553626263e+01
6.800000000000000711e+00 9.623110914565958751e+01
6.900000000000000355e+00 9.760506786401676038e+01
7.000000000000000000e+00 9.894211584145600114e+01
7.100000000000000533e+00 1.002388299287320166e+02
7.200000000000000178e+00 1.014916441843034249e+02
7.300000000000000711e+00 1.026968492599872604e+02
7.400000000000000355e+00 1.038505921314846461e+02
7.500000000000000000e+00 1.049488761895505746e+02
7.600000000000000533e+00 1.059875617061797470e+02
7.700000000000000178e+00 1.069623666886293591e+02
7.800000000000000711e+00 1.078688681324010616e+02
7.900000000000000355e+00 1.087025036824716722e+02
8.000000000000000000e+00 1.094585737101038490e+02
8.099999999999999645e+00 1.101322438104971013e+02
8.200000000000001066e+00 1.107185477243690030e+02
8.300000000000000711e+00 1.112123906843033154e+02
8.400000000000000355e+00 1.116085531843793746e+02
8.500000000000000000e+00 1.119016951692244959e+02
8.599999999999999645e+00 1.120863606362282923e+02
8.700000000000001066e+00 1.121569826422384324e+02
8.800000000000000711e+00 1.121078887036470206e+02
8.900000000000000355e+00 1.119333065763913311e+02
9.000000000000000000e+00 1.116273704000524560e+02
9.099999999999999645e+00 1.111841271879637247e+02
9.200000000000001066e+00 1.105975436430517931e+02
9.300000000000000711e+00 1.098615132770516283e+02
9.400000000000000355e+00 1.089698638087764095e+02
9.500000000000000000e+00 1.079163648153051867e+02
9.600000000000001421e+00 1.066947356082899887e+02
9.700000000000001066e+00 1.052986533060951189e+02
9.800000000000000711e+00 1.037217610711782214e+02
9.900000000000000355e+00 1.019576764810183818e+02
1.000000000000000000e+01 1.000000000000000000e+02
