t = 0.650000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.938215474118492321e-01
2.000000000000000111e-01 3.896222997435062618e-01
3.000000000000000444e-01 5.893509034546969838e-01
4.000000000000000222e-01 7.948963103965123178e-01
5.000000000000000000e-01 1.008061375427240058e+00
6.000000000000000888e-01 1.230540289681447463e+00
7.000000000000000666e-01 1.463900665697690284e+00
8.000000000000000444e-01 1.709570758682926739e+00
9.000000000000000222e-01 1.968831963158466092e+00
1.000000000000000000e+00 2.242816398245449871e+00
1.100000000000000089e+00 2.532509115270894728e+00
1.200000000000000178e+00 2.838754247963256816e+00
1.300000000000000044e+00 3.162264288899557130e+00
1.400000000000000133e+00 3.503631617472520610e+00
1.500000000000000000e+00 3.863341417758100249e+00
1.600000000000000089e+00 4.241785196467133368e+00
1.700000000000000178e+00 4.639274225217300263e+00
1.800000000000000044e+00 5.056052370102404936e+00
1.900000000000000133e+00 5.492307918467173700e+00
2.000000000000000000e+00 5.948184154093998366e+00
2.100000000000000089e+00 6.423788557458779636e+00
2.200000000000000178e+00 6.919200610991584455e+00
2.300000000000000266e+00 7.434478267689598852e+00
2.400000000000000355e+00 7.969663195276446288e+00
2.500000000000000000e+00 8.524784939857477539e+00
2.600000000000000089e+00 9.099864166473031091e+00
2.700000000000000178e+00 9.694915133435518584e+00
2.800000000000000266e+00 1.030994754712729744e+01
2.900000000000000355e+00 1.094496792783562533e+01
3.000000000000000000e+00 1.159998059830741468e+01
3.100000000000000089e+00 1.227498838733599307e+01
3.200000000000000178e+00 1.296999312241691094e+01
3.300000000000000266e+00 1.368499596926205797e+01
3.400000000000000355e+00 1.441999766216979673e+01
3.500000000000000000e+00 1.517499865798368575e+01
3.600000000000000089e+00 1.594999923746912529e+01
3.700000000000000178e+00 1.674499957110423054e+01
3.800000000000000266e+00 1.755999976117373862e+01
3.900000000000000355e+00 1.839499986832867862e+01
4.000000000000000000e+00 1.924999992811733307e+01
4.100000000000000533e+00 2.012499996113738376e+01
4.200000000000000178e+00 2.101999997918926155e+01
4.299999999999999822e+00 2.193499998895802250e+01
4.400000000000000355e+00 2.286999999418827301e+01
4.500000000000000000e+00 2.382499999695263782e+01
4.600000000000000533e+00 2.479999999838146607e+01
4.700000000000000178e+00 2.579499999907518770e+01
4.800000000000000711e+00 2.680999999933016298e+01
4.900000000000000355e+00 2.784499999925180092e+01
5.000000000000000000e+00 2.889999999879255199e+01
5.100000000000000533e+00 2.997499999772603019e+01
5.200000000000000178e+00 3.106999999554468062e+01
5.300000000000000711e+00 3.218499999123939403e+01
5.400000000000000355e+00 3.331999998287497533e+01
5.500000000000000000e+00 3.447499996680250689e+01
5.600000000000000533e+00 3.564999993622371477e+01
5.700000000000000178e+00 3.684499987860968417e+01
5.800000000000000711e+00 3.805999977111487453e+01
5.900000000000000355e+00 3.929499957252612319e+01
6.000000000000000000e+00 4.054999920929731871e+01
6.100000000000000533e+00 4.182499855161827185e+01
6.200000000000000178e+00 4.311999737291210977e+01
6.300000000000000711e+00 4.443499528214674399e+01
6.400000000000000355e+00 4.576999161216029677e+01
6.500000000000000000e+00 4.712498523782043236e+01
6.600000000000000533e+00 4.849997428386760134e+01
6.700000000000000178e+00 4.989495566188239906e+01
6.800000000000000711e+00 5.130992434658580237e+01
6.900000000000000355e+00 5.274487226069578583e+01
7.000000000000000000e+00 5.419978658138156646e+01
7.100000000000000533e+00 5.567464720619190643e+01
7.200000000000000178e+00 5.716942301840026630e+01
7.300000000000000711e+00 5.868406646779065028e+01
7.400000000000000355e+00 6.021850583120326661e+01
7.500000000000000000e+00 6.177263433843229024e+01
7.600000000000000533e+00 6.334629514804091599e+01
7.700000000000000178e+00 6.493926094458551290e+01
7.800000000000000711e+00 6.655120672090727396e+01
7.900000000000000355e+00 6.818167413204636773e+01
8.000000000000000000e+00 6.983002569503373991e+01
8.099999999999999645e+00 7.149538710313863987e+01
8.200000000000001066e+00 7.317657607112620610e+01
8.300000000000000711e+00 7.487201647739001942e+01
8.400000000000000355e+00 7.657963716113815167e+01
8.500000000000000000e+00 7.829675559533876594e+01
8.599999999999999645e+00 8.001994779219735676e+01
8.700000000000001066e+00 8.174490717789480243e+01
8.800000000000000711e+00 8.346629672759550544e+01
8.900000000000000355e+00 8.517760026797948569e+01
9.000000000000000000e+00 8.687098038069957795e+01
9.099999999999999645e+00 8.853715159474275254e+01
9.200000000000001066e+00 9.016527834551183673e+01
9.300000000000000711e+00 9.174290732267421333e+01
9.400000000000000355e+00 9.325594318649554282e+01
9.500000000000000000e+00 9.468867512969929123e+01
9.600000000000001421e+00 9.602385941436136818e+01
9.700000000000001066e+00 9.724285993800143046e+01
9.800000000000000711e+00 9.832584529717838961e+01
9.900000000000000355e+00 9.925203702153024210e+01
1.000000000000000000e+01 1.000000000000000000e+02
