t = 98.200000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.294337223594141051e+00
2.000000000000000111e-01 8.586712602667050831e+00
3.000000000000000444e-01 1.287516425504271034e+01
4.000000000000000222e-01 1.715773022327265451e+01
5.000000000000000000e-01 2.143244843709264202e+01
6.000000000000000888e-01 2.569735667599062978e+01
7.000000000000000666e-01 2.995049253192301819e+01
8.000000000000000444e-01 3.418989337221601943e+01
9.000000000000000222e-01 3.841359630268861025e+01
1.000000000000000000e+00 4.261963813103366761e+01
1.100000000000000089e+00 4.680605533049324407e+01
1.200000000000000178e+00 5.097088400386390106e+01
1.300000000000000044e+00 5.511215984786772992e+01
1.400000000000000133e+00 5.922791811792396999e+01
1.500000000000000000e+00 6.331619359335618924e+01
1.600000000000000089e+00 6.737502054306941091e+01
1.700000000000000178e+00 7.140243269173072349e+01
1.800000000000000044e+00 7.539646318648732404e+01
1.900000000000000133e+00 7.935514456425421770e+01
2.000000000000000000e+00 8.327650871960420886e+01
2.100000000000000089e+00 8.715858687329189536e+01
2.200000000000000178e+00 9.099940954144244643e+01
2.300000000000000266e+00 9.479700650543605889e+01
2.400000000000000355e+00 9.854940678251725217e+01
2.500000000000000000e+00 1.022546385971584186e+02
2.600000000000000089e+00 1.059107293532055962e+02
2.700000000000000178e+00 1.095157056068341603e+02
2.800000000000000266e+00 1.130675930403411513e+02
2.900000000000000355e+00 1.165644164368000020e+02
3.000000000000000000e+00 1.200041996556025765e+02
3.100000000000000089e+00 1.233849656089127933e+02
3.200000000000000178e+00 1.267047362390549523e+02
3.300000000000000266e+00 1.299615324968594905e+02
3.400000000000000355e+00 1.331533743209868987e+02
3.500000000000000000e+00 1.362782806182509603e+02
3.600000000000000089e+00 1.393342692449594438e+02
3.700000000000000178e+00 1.423193569892923165e+02
3.800000000000000266e+00 1.452315595547338773e+02
3.900000000000000355e+00 1.480688915445752798e+02
4.000000000000000000e+00 1.508293664475027640e+02
4.100000000000000533e+00 1.535109966242857524e+02
4.200000000000000178e+00 1.561117932955783374e+02
4.299999999999999822e+00 1.586297665308460125e+02
4.400000000000000355e+00 1.610629252384279653e+02
4.500000000000000000e+00 1.634092771567457305e+02
4.600000000000000533e+00 1.656668288466661920e+02
4.700000000000000178e+00 1.678335856850268613e+02
4.800000000000000711e+00 1.699075518593293452e+02
4.900000000000000355e+00 1.718867303636069437e+02
5.000000000000000000e+00 1.737691229954696723e+02
5.100000000000000533e+00 1.755527303543302935e+02
5.200000000000000178e+00 1.772355518408126329e+02
5.300000000000000711e+00 1.788155856573431493e+02
5.400000000000000355e+00 1.802908288099247329e+02
5.500000000000000000e+00 1.816592771110915123e+02
5.600000000000000533e+00 1.829189251840412567e+02
5.700000000000000178e+00 1.840677664679414249e+02
5.800000000000000711e+00 1.851037932244041144e+02
5.900000000000000355e+00 1.860249965451228320e+02
6.000000000000000000e+00 1.868293663606636130e+02
6.100000000000000533e+00 1.875148914504025868e+02
6.200000000000000178e+00 1.880795594535992166e+02
6.300000000000000711e+00 1.885213568815948406e+02
6.400000000000000355e+00 1.888382691311242354e+02
6.500000000000000000e+00 1.890282804987273266e+02
6.600000000000000533e+00 1.890893741962464958e+02
6.700000000000000178e+00 1.890195323673945040e+02
6.800000000000000711e+00 1.888167361053764068e+02
6.900000000000000355e+00 1.884789654715482641e+02
7.000000000000000000e+00 1.880041995150941716e+02
7.100000000000000533e+00 1.873904162937021454e+02
7.200000000000000178e+00 1.866355928952185650e+02
7.300000000000000711e+00 1.857377054602595479e+02
7.400000000000000355e+00 1.846947292057574828e+02
7.500000000000000000e+00 1.835046384494187350e+02
7.600000000000000533e+00 1.821654066350689902e+02
7.700000000000000178e+00 1.806750063588611113e+02
7.800000000000000711e+00 1.790314093963192761e+02
7.900000000000000355e+00 1.772325867301932760e+02
8.000000000000000000e+00 1.752765085790949513e+02
8.099999999999999645e+00 1.731611444268887965e+02
8.200000000000001066e+00 1.708844630528078312e+02
8.300000000000000711e+00 1.684444325622647796e+02
8.400000000000000355e+00 1.658390204183279764e+02
8.500000000000000000e+00 1.630661934738315892e+02
8.599999999999999645e+00 1.601239180040878693e+02
8.700000000000001066e+00 1.570101597401693709e+02
8.800000000000000711e+00 1.537228839027283982e+02
8.900000000000000355e+00 1.502600552363197437e+02
9.000000000000000000e+00 1.466196380441938061e+02
9.099999999999999645e+00 1.427995962235251284e+02
9.200000000000001066e+00 1.387978933010412561e+02
9.300000000000000711e+00 1.346124924690179796e+02
9.400000000000000355e+00 1.302413566216035576e+02
9.500000000000000000e+00 1.256824483914381716e+02
9.600000000000001421e+00 1.209337301865308945e+02
9.700000000000001066e+00 1.159931642273587755e+02
9.800000000000000711e+00 1.108587125841501972e+02
9.900000000000000355e+00 1.055283372143174176e+02
1.000000000000000000e+01 1.000000000000000000e+02
