t = 84.800000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.258218695264868181e+00
2.000000000000000111e-01 8.514511190460455126e+00
3.000000000000000444e-01 1.276695121268660493e+01
4.000000000000000222e-01 1.701361234345327489e+01
5.000000000000000000e-01 2.125256794606520927e+01
6.000000000000000888e-01 2.548189109322195023e+01
7.000000000000000666e-01 2.969965449490459619e+01
8.000000000000000444e-01 3.390393042662055478e+01
9.000000000000000222e-01 3.809279065807700704e+01
1.000000000000000000e+00 4.226430638235355985e+01
1.100000000000000089e+00 4.641654814564388687e+01
1.200000000000000178e+00 5.054758577763576710e+01
1.300000000000000044e+00 5.465548832259823087e+01
1.400000000000000133e+00 5.873832397124376570e+01
1.500000000000000000e+00 6.279415999343276411e+01
1.600000000000000089e+00 6.682106267178691894e+01
1.700000000000000178e+00 7.081709723627655251e+01
1.800000000000000044e+00 7.478032779984710032e+01
1.900000000000000133e+00 7.870881729514769631e+01
2.000000000000000000e+00 8.260062741242457207e+01
2.100000000000000089e+00 8.645381853864049049e+01
2.200000000000000178e+00 9.026644969788040385e+01
2.300000000000000266e+00 9.403657849310199879e+01
2.400000000000000355e+00 9.776226104928873895e+01
2.500000000000000000e+00 1.014415519580614387e+02
2.600000000000000089e+00 1.050725042238027953e+02
2.700000000000000178e+00 1.086531692113486400e+02
2.800000000000000266e+00 1.121815965952969663e+02
2.900000000000000355e+00 1.156558343109850853e+02
3.000000000000000000e+00 1.190739285071831830e+02
3.100000000000000089e+00 1.224339235005507618e+02
3.200000000000000178e+00 1.257338617319011149e+02
3.300000000000000266e+00 1.289717837243173904e+02
3.400000000000000355e+00 1.321457280431607444e+02
3.500000000000000000e+00 1.352537312580108733e+02
3.600000000000000089e+00 1.382938279065755580e+02
3.700000000000000178e+00 1.412640504606057448e+02
3.800000000000000266e+00 1.441624292938496126e+02
3.900000000000000355e+00 1.469869926520766512e+02
4.000000000000000000e+00 1.497357666252022170e+02
4.100000000000000533e+00 1.524067751215390558e+02
4.200000000000000178e+00 1.549980398442021965e+02
4.299999999999999822e+00 1.575075802696901235e+02
4.400000000000000355e+00 1.599334136286631178e+02
4.500000000000000000e+00 1.622735548889379800e+02
4.600000000000000533e+00 1.645260167407158747e+02
4.700000000000000178e+00 1.666888095840579922e+02
4.800000000000000711e+00 1.687599415186212752e+02
4.900000000000000355e+00 1.707374183356641595e+02
5.000000000000000000e+00 1.726192435123307689e+02
5.100000000000000533e+00 1.744034182082185112e+02
5.200000000000000178e+00 1.760879412642329100e+02
5.300000000000000711e+00 1.776708092037308973e+02
5.400000000000000355e+00 1.791500162359510284e+02
5.500000000000000000e+00 1.805235542617274973e+02
5.600000000000000533e+00 1.817894128814823205e+02
5.700000000000000178e+00 1.829455794054877629e+02
5.800000000000000711e+00 1.839900388663889146e+02
5.900000000000000355e+00 1.849207740339738564e+02
6.000000000000000000e+00 1.857357654321772884e+02
6.100000000000000533e+00 1.864329913583002565e+02
6.200000000000000178e+00 1.870104279044276723e+02
6.300000000000000711e+00 1.874660489810217143e+02
6.400000000000000355e+00 1.877978263426686567e+02
6.500000000000000000e+00 1.880037296159531763e+02
6.600000000000000533e+00 1.880817263294326267e+02
6.700000000000000178e+00 1.880297819456820605e+02
6.800000000000000711e+00 1.878458598953781404e+02
6.900000000000000355e+00 1.875279216133880311e+02
7.000000000000000000e+00 1.870739265768285406e+02
7.100000000000000533e+00 1.864818323450566027e+02
7.200000000000000178e+00 1.857495946015532411e+02
7.300000000000000711e+00 1.848751671976580724e+02
7.400000000000000355e+00 1.838565021981125653e+02
7.500000000000000000e+00 1.826915499283660154e+02
7.600000000000000533e+00 1.813782590235983605e+02
7.700000000000000178e+00 1.799145764794110676e+02
7.800000000000000711e+00 1.782984477041360947e+02
7.900000000000000355e+00 1.765278165727112309e+02
8.000000000000000000e+00 1.746006254820690060e+02
8.099999999999999645e+00 1.725148154079840310e+02
8.200000000000001066e+00 1.702683259633230648e+02
8.300000000000000711e+00 1.678590954576401657e+02
8.400000000000000355e+00 1.652850609580576702e+02
8.500000000000000000e+00 1.625441583513739658e+02
8.599999999999999645e+00 1.596343224073358158e+02
8.700000000000001066e+00 1.565534868430131326e+02
8.800000000000000711e+00 1.532995843882128497e+02
8.900000000000000355e+00 1.498705468518665782e+02
9.000000000000000000e+00 1.462643051893278425e+02
9.099999999999999645e+00 1.424787895705111680e+02
9.200000000000001066e+00 1.385119294488066544e+02
9.300000000000000711e+00 1.343616536307017384e+02
9.400000000000000355e+00 1.300258903460407396e+02
9.500000000000000000e+00 1.255025673188544175e+02
9.600000000000001421e+00 1.207896118386881312e+02
9.700000000000001066e+00 1.158849508323593085e+02
9.800000000000000711e+00 1.107865109360719771e+02
9.900000000000000355e+00 1.054922185678191511e+02
1.000000000000000000e+01 1.000000000000000000e+02
